cell_id,PRG1_G1,PRG1_G2,PRG1_G3,PRG1_G4,PRG1_G5,PRG1_G6,PRG2_G1,PRG2_G2,PRG2_G3,PRG2_G4,PRG2_G5,PRG2_G6,PRG3_G1,PRG3_G2,PRG3_G3,PRG3_G4,PRG3_G5,PRG3_G6,PRG4_G1,PRG4_G2,PRG4_G3,PRG4_G4,PRG4_G5,PRG4_G6,PRG5_G1,PRG5_G2,PRG5_G3,PRG5_G4,PRG5_G5,PRG5_G6,PRG6_G1,PRG6_G2,PRG6_G3,PRG6_G4,PRG6_G5,PRG6_G6,PRG7_G1,PRG7_G2,PRG7_G3,PRG7_G4,PRG7_G5,PRG7_G6,PRG8_G1,PRG8_G2,PRG8_G3,PRG8_G4,PRG8_G5,PRG8_G6
pertC_b2_c021,4.441,4.1572,0.0,4.8425,4.441,4.6618,4.6618,4.1572,4.6618,4.1572,4.8425,3.7595,4.1572,3.7595,4.9955,4.441,3.7595,5.3502,0.0,4.1572,3.0894,4.441,3.7595,3.7595,5.9358,5.6853,5.9358,6.3028,6.0409,6.4118,6.2229,5.6853,6.3767,6.136,6.136,6.136,5.445,6.3404,6.1804,5.6853,5.8184,6.4456,0.0,0.0,3.7595,3.7595,4.8425,4.1572
pertC_b2_c022,3.9936,3.775,3.1046,4.1728,3.9936,3.775,5.5475,5.7011,5.7698,6.0315,5.5475,5.8025,5.5881,5.4608,5.6648,5.6272,5.6272,5.8025,3.9936,3.1046,3.1046,3.775,4.6775,3.775,5.144,5.5051,5.8025,5.3149,5.6648,5.8025,5.2611,5.3149,5.7361,5.0113,5.6648,5.5051,4.9377,5.5475,5.4145,4.7719,5.2042,5.8649,5.6272,5.4608,5.7698,5.5475,6.0056,5.2042
pertC_b2_c023,6.4111,5.3681,5.7462,5.9367,5.6353,6.1329,4.4201,2.8576,3.9172,0.0,4.1999,4.4201,5.8923,6.0966,5.4419,5.4419,5.9791,6.2345,3.5217,4.1999,4.4201,4.7531,4.7531,3.9172,5.4419,5.7462,5.7973,6.0198,5.9791,6.1679,5.7462,6.0198,5.6923,5.7462,6.2662,5.9367,4.1999,3.5217,2.8576,2.8576,2.8576,3.9172,3.9172,2.8576,0.0,3.5217,5.0025,0.0
pertC_b2_c024,6.2882,6.0751,5.8643,6.2491,5.7395,6.3972,3.7453,4.828,4.4266,3.7453,3.0755,3.7453,3.7453,3.7453,3.7453,4.4266,3.7453,4.4266,4.1429,4.4266,3.0755,4.1429,4.1429,4.1429,5.9752,6.1215,5.9213,6.2491,5.5969,6.0264,6.2491,6.1659,6.3622,6.2882,6.2882,6.2083,4.4266,3.7453,4.1429,4.4266,4.1429,3.7453,3.0755,3.0755,4.1429,3.7453,4.4266,4.1429
pertC_b2_c025,0.0,4.2548,4.2548,4.9408,4.2548,4.9408,4.6555,4.2548,4.2548,4.9408,4.2548,3.5758,3.5758,3.5758,5.1626,4.6555,4.2548,3.5758,4.6555,3.5758,0.0,5.1626,0.0,3.5758,6.1145,6.1145,6.8443,6.4394,6.4933,6.2573,6.0347,6.3218,6.3823,6.0347,6.8066,6.5446,5.1626,4.6555,3.5758,3.5758,3.5758,4.6555,3.5758,0.0,4.9408,4.6555,4.6555,4.9408
pertC_b2_c026,3.7781,4.8614,4.6806,0.0,3.1076,3.1076,4.6806,3.7781,4.176,3.7781,4.4598,4.176,3.7781,3.7781,4.4598,4.176,4.6806,4.6806,3.1076,4.176,3.1076,3.1076,3.7781,4.4598,5.7043,5.6304,6.4308,5.773,6.3594,6.4974,4.176,3.7781,4.6806,3.7781,4.176,3.7781,5.5507,6.5598,5.8374,5.464,6.1086,6.4646,6.0599,6.1086,6.1994,6.3957,6.4974,5.2643
pertC_b2_c027,5.4215,4.9136,5.0379,5.1995,4.9136,5.5344,5.1995,5.0947,5.7567,5.4982,5.4982,5.4606,5.4982,5.0947,5.2943,5.3385,5.2943,5.4982,5.4982,5.3385,5.6031,5.2943,5.4606,5.3809,5.3385,5.1995,5.248,5.248,5.248,5.9145,5.2943,5.3809,5.4215,5.2943,5.7567,5.2943,4.5118,5.6358,5.248,4.9136,4.9136,5.3385,5.7278,5.0947,5.248,5.3385,5.4982,4.6062
pertC_b2_c028,4.2594,4.2594,0.0,4.5435,4.7646,4.5435,4.2594,3.861,4.7646,4.2594,4.2594,0.0,3.861,3.861,3.861,4.2594,4.5435,3.861,3.861,3.861,4.7646,3.1887,3.861,3.861,5.7148,5.7887,6.444,6.1931,6.0393,6.1444,6.3671,5.9218,6.3671,5.8575,6.1444,6.1444,5.7148,6.2839,6.0933,5.5484,6.2839,6.2839,3.861,3.1887,4.5435,4.7646,4.5435,4.5435
pertC_b2_c029,5.6967,5.3795,5.7411,6.1309,5.5507,6.0387,5.2467,5.9722,6.0387,5.7411,5.6967,6.0387,4.4064,4.2265,4.007,4.007,4.691,4.007,6.006,5.5507,6.006,5.173,5.3795,5.6018,5.3795,5.6504,5.6504,5.6967,5.6504,5.9009,2.6738,4.4064,3.7254,4.007,4.2265,3.7254,4.2265,2.6738,4.2265,4.007,4.2265,4.5588,5.6504,5.4968,5.2467,5.6018,5.7411,5.2467
pertC_b2_c030,4.7908,5.0123,0.0,5.4798,4.5059,4.106,4.106,3.4292,3.4292,4.5059,5.0123,4.106,4.5059,4.106,5.0123,5.0123,0.0,4.106,4.106,4.106,3.4292,4.7908,3.4292,4.5059,6.0377,6.2314,6.1709,6.2884,6.8937,6.8313,6.1065,6.2884,6.4888,6.4888,6.5332,6.3424,4.5059,4.106,4.106,0.0,4.106,4.106,4.106,3.4292,4.106,4.106,4.106,3.4292
pertC_b2_c031,2.8438,3.5074,2.8438,4.5859,0.0,3.9029,5.1873,3.5074,4.4056,4.1855,4.1855,4.4056,4.4056,3.9029,3.5074,4.5859,0.0,4.4056,3.5074,3.5074,3.5074,3.9029,4.4056,4.1855,5.5603,5.6207,5.922,5.8777,5.8777,6.0443,5.7315,5.8313,5.8313,5.6777,6.1183,5.496,5.7315,6.2198,5.6777,5.6777,6.1183,6.082,6.2198,5.7315,5.8777,6.1533,6.0052,5.7827
pertC_b2_c032,5.8281,5.4928,5.7794,6.4957,5.2707,5.7794,3.5043,3.8997,4.4024,2.8408,3.5043,2.8408,4.4024,3.5043,4.4024,2.8408,0.0,3.5043,4.4024,4.7353,3.8997,4.5827,2.8408,4.8678,5.4928,5.8745,6.0788,6.0411,6.0411,6.115,3.5043,4.4024,3.5043,2.8408,3.8997,3.5043,5.5571,6.0788,5.4241,5.5571,5.6744,6.1839,6.3088,6.0788,6.1501,6.002,5.7794,5.6175
pertC_b2_c033,4.6964,4.0123,2.6789,4.4117,4.2318,2.6789,5.7021,6.0441,5.7464,6.1065,5.8296,5.5561,5.8687,5.8296,5.6558,5.6072,5.5022,6.0758,3.7306,4.2318,4.0123,3.7306,4.4117,3.3371,5.3207,5.7889,5.6558,5.7021,5.3849,5.8296,5.6558,5.2521,5.7021,5.6558,5.9776,5.7464,4.4117,2.6789,3.3371,0.0,2.6789,3.3371,5.8687,5.5561,5.6072,5.9063,5.6558,5.3849
pertC_b2_c034,3.5524,3.8329,4.6318,3.8329,2.5096,4.0517,5.6472,5.4735,6.0381,5.7239,5.4735,5.2632,5.7239,5.8933,5.6862,4.917,5.1387,5.6862,5.7951,5.4735,5.6472,5.6065,5.5641,5.6862,5.2029,5.3738,5.5198,5.4735,5.32,5.6862,5.2632,5.8289,5.7601,5.4735,6.0381,5.2029,5.3738,6.0906,4.7361,5.2029,5.6862,5.2029,3.8329,3.8329,4.0517,4.2312,4.0517,3.8329
pertC_b2_c035,4.2617,4.0421,2.7071,4.5941,3.3663,4.5941,5.686,5.4755,5.8598,6.0743,5.5324,6.0078,5.5863,5.8598,5.6374,5.7323,5.7767,5.7767,3.3663,2.7071,3.3663,4.0421,4.2617,0.0,5.4151,5.7767,5.5324,5.8598,5.6374,6.0078,5.5324,4.9478,5.8598,5.6374,5.7323,5.686,4.2617,3.7602,4.4417,2.7071,2.7071,4.7264,6.0078,5.5324,5.4755,5.7767,6.0416,5.2822
pertC_b2_c036,5.3755,5.6157,5.3755,5.5795,4.8526,5.3755,4.9947,5.3755,5.6844,5.7171,5.4622,5.5028,5.6507,5.8662,5.1191,5.3292,4.8526,5.3292,3.6914,3.412,3.6914,3.412,4.372,3.9095,5.4198,5.3755,5.6844,5.4198,5.4622,5.5419,5.5419,5.6507,5.7794,5.2807,5.6157,5.3755,5.3755,5.6157,4.9947,5.0588,5.5795,5.7794,5.3292,5.6844,4.9947,5.4198,5.4198,5.2297
pertC_b2_c037,3.8542,3.182,4.8522,4.2525,4.0731,4.0731,5.7079,5.6281,5.7817,5.6281,5.2244,5.5857,5.4465,5.6688,5.5857,5.5857,5.3954,5.3416,3.182,4.5367,4.0731,2.5295,3.8542,2.5295,5.3416,5.4465,5.0917,5.2847,5.5414,5.9149,5.3416,5.6688,5.7455,5.8167,5.9754,5.7079,5.5857,5.5857,5.2847,4.8522,5.4465,5.4465,5.7079,5.6688,5.6281,5.6281,5.6688,5.5857
pertC_b2_c038,5.9575,5.3007,5.8095,5.8486,5.232,5.6821,5.8486,5.4252,5.9225,6.1451,5.4821,5.8095,5.6821,5.8486,5.5871,5.9225,5.7264,5.536,5.8486,5.7264,6.0557,5.3007,5.1583,5.6357,5.536,5.6357,6.0864,5.8095,5.3007,5.5871,3.9925,4.212,4.3918,3.9925,4.3918,0.0,4.3918,3.3177,4.3918,4.3918,2.6601,4.3918,4.3918,3.3177,4.3918,3.3177,3.711,0.0
pertC_b2_c039,3.7636,3.7636,3.7636,4.6659,4.8467,4.1613,4.6659,3.7636,0.0,3.0934,4.1613,3.0934,3.7636,4.1613,3.0934,4.6659,4.8467,4.6659,3.0934,4.6659,3.0934,4.1613,3.0934,4.1613,5.883,5.94,6.4825,6.2678,6.3809,5.994,5.7582,6.1402,5.994,6.2678,6.7118,5.6895,4.8467,6.0938,6.0938,5.8226,6.416,6.1402,4.6659,3.0934,4.4451,3.7636,4.8467,3.7636
pertC_b2_c040,5.4585,5.0974,5.2683,5.8182,4.9648,5.848,5.0333,5.3679,5.5009,5.7232,5.5415,5.2683,5.8182,5.4585,5.0333,5.3194,5.5009,5.3679,5.4585,5.4585,5.5806,5.4585,5.3679,5.5009,5.1577,5.3194,5.6544,5.4142,5.4142,5.7559,5.2683,5.5806,5.0333,5.0333,6.0101,5.1577,4.9648,5.6894,4.8912,5.0974,5.7875,5.6894,4.2786,3.0599,4.4104,3.7293,3.7293,3.9476
pertC_b2_c041,4.0172,4.3004,2.954,2.954,2.954,3.6207,3.6207,4.0172,3.6207,2.954,4.5208,3.6207,5.8478,5.994,5.6121,5.5434,5.4696,6.4284,3.6207,4.0172,4.0172,3.6207,3.6207,4.8542,5.4696,4.8542,5.8989,5.994,5.8989,6.0383,5.7369,6.1983,5.9476,5.994,6.1606,6.0808,5.6121,6.4573,5.994,5.4696,5.6764,5.9476,3.6207,4.3004,4.7013,4.3004,4.3004,4.0172
pertC_b2_c042,5.6683,5.4224,5.2952,5.5353,5.2489,5.0956,4.8461,5.5353,5.604,5.4615,5.3394,5.4991,5.3394,5.699,5.4615,5.0956,5.3394,5.5353,5.2004,5.2004,5.7287,5.2489,5.5353,5.1494,5.0956,4.9786,5.6367,5.0956,5.2952,5.5702,4.6071,5.2004,5.1494,5.0388,5.6367,5.0956,5.1494,5.8908,4.8461,5.0956,5.1494,5.4615,5.5702,5.3394,5.2489,4.9145,5.4224,5.3394
pertC_b2_c043,4.5298,0.0,5.0363,4.5298,4.1297,3.4526,5.5039,3.4526,3.4526,3.4526,4.1297,3.4526,4.8148,4.5298,4.5298,3.4526,4.5298,4.5298,3.4526,0.0,3.4526,5.371,4.5298,3.4526,4.8148,4.1297,4.5298,4.5298,4.5298,4.5298,6.5573,6.3126,6.5573,6.2555,6.7538,6.4177,6.1306,6.5573,6.3126,6.0618,6.0618,6.4665,4.1297,3.4526,4.8148,4.8148,4.5298,4.5298
pertC_b2_c044,5.5222,4.6945,5.5222,5.7532,5.0283,5.5222,5.0283,5.5646,5.7182,5.5646,5.6053,5.4779,5.332,5.7532,5.332,5.0969,5.2213,5.2213,5.5646,5.5222,5.787,5.2782,5.7182,5.1611,5.2213,4.789,5.6053,5.0283,5.6444,5.6053,5.2213,5.7532,5.6053,5.383,5.8197,5.332,5.0283,5.6053,5.2782,4.8753,5.8513,5.4316,3.5116,3.5116,3.5116,4.1897,3.5116,4.6945
pertC_b2_c045,3.6446,3.6446,3.6446,4.1449,3.9257,4.4768,5.5678,5.8183,5.9877,5.4143,5.7416,5.7009,3.9257,3.2521,4.1449,4.609,4.1449,4.3246,3.6446,3.6446,3.9257,3.2521,4.1449,3.9257,5.6142,5.8183,5.8896,5.5192,6.0482,5.7416,5.7416,5.4682,5.7807,5.6585,5.8896,5.5678,4.8301,5.7807,5.2971,5.3574,5.8546,5.8183,6.2104,5.7416,5.6142,5.7807,5.8183,5.4143
pertC_b2_c046,4.1844,3.7865,3.7865,4.1844,0.0,3.1158,6.1172,6.2504,6.5059,6.6553,6.1172,6.4043,4.4683,3.7865,4.4683,4.4683,4.4683,4.1844,6.1172,6.0685,6.208,5.639,6.1172,5.639,5.7816,6.1636,6.2504,6.0173,6.1636,6.368,0.0,3.7865,3.1158,0.0,3.7865,3.1158,4.1844,0.0,4.4683,3.1158,4.1844,4.4683,3.1158,0.0,4.1844,4.1844,3.1158,3.7865
pertC_b2_c047,6.0451,6.0451,6.4498,6.1402,5.5359,6.2271,3.7636,0.0,0.0,4.4451,4.4451,4.1613,3.7636,4.4451,4.1613,4.1613,4.6659,4.4451,4.4451,3.7636,3.0934,4.6659,3.7636,4.1613,5.883,5.94,6.0451,6.0938,6.3446,6.4498,5.883,6.1402,6.2678,6.0938,6.3069,5.94,4.6659,3.7636,4.4451,3.0934,4.6659,3.7636,3.7636,3.0934,4.1613,4.4451,4.4451,3.0934
pertC_b2_c048,6.033,5.5644,5.6891,5.8,5.4957,6.1868,6.0737,6.3508,6.1128,6.0737,5.7461,5.8998,3.9702,3.9702,3.5741,4.6538,0.0,3.9702,4.6538,4.2531,3.5741,4.2531,2.9086,2.9086,5.4957,5.5644,5.9905,5.6287,6.2883,5.9462,5.8,5.8,5.9905,5.6891,6.1505,5.8998,3.9702,3.5741,2.9086,0.0,0.0,4.2531,3.5741,3.5741,4.2531,4.2531,3.9702,4.4734
pertC_b2_c049,5.6935,5.2897,5.6511,5.6935,5.6511,5.5119,4.7183,3.6374,3.9184,3.9184,4.1376,0.0,5.4069,5.5604,5.6068,5.8472,5.4608,5.6068,4.4695,0.0,3.9184,3.9184,4.1376,3.245,5.5119,5.4069,5.6935,5.35,5.4069,5.7733,5.2255,5.4608,5.2255,5.35,6.0408,5.1569,5.1569,5.6935,5.5604,5.35,6.011,5.5604,5.6935,5.8822,5.6511,5.5119,5.6511,5.4069
pertC_b2_c050,3.2825,3.6753,4.3557,2.6262,3.9567,3.6753,5.0424,5.7323,6.1641,5.773,5.2643,5.6899,4.176,3.9567,3.9567,3.9567,3.2825,3.6753,4.3557,3.9567,3.2825,3.9567,4.6402,4.3557,4.7569,5.8121,5.4457,5.886,5.9875,5.9548,5.6456,5.6899,5.6456,5.5993,5.773,5.8498,5.1957,6.2665,5.0424,5.1957,5.3888,5.921,6.2906,5.5993,5.8498,5.5993,6.0192,5.5993
pertC_b2_c051,3.8252,4.2234,4.2234,0.0,4.5074,4.2234,4.5074,4.5074,4.5074,4.9092,4.5074,3.1537,3.8252,4.5074,4.5074,3.1537,3.8252,0.0,6.0568,5.6784,6.4789,6.1567,6.2475,6.1567,5.821,5.0623,6.4438,5.9459,6.2475,6.4438,0.0,4.7283,4.5074,3.1537,3.8252,3.1537,6.108,6.3698,5.8854,5.6784,6.2475,6.2899,3.1537,0.0,4.5074,5.0623,3.1537,4.2234
pertC_b2_c052,5.8179,5.8844,5.0192,5.6293,5.4477,5.6293,5.8844,5.916,5.9765,5.6293,5.3966,5.6699,4.5378,3.5746,3.1831,4.5378,4.4058,3.8553,4.0742,2.5306,3.8553,3.1831,3.5746,4.2537,4.7588,5.2859,5.5426,5.709,5.6293,5.8179,5.709,5.2256,5.709,5.8179,5.2256,5.6293,5.3428,5.709,5.2256,5.2859,5.3966,5.4477,5.4477,5.7829,5.0928,5.7829,5.5426,5.0192
pertC_b2_c053,4.0407,4.0407,4.5927,4.0407,3.7589,3.7589,5.5849,5.7753,5.9714,5.731,5.5849,5.8584,3.365,4.725,3.7589,3.7589,4.725,3.365,3.7589,3.7589,2.7058,3.365,3.365,4.5927,5.5849,5.5849,5.5849,5.636,6.0064,5.8584,5.2808,5.7753,5.731,5.2071,6.1046,5.8177,5.4137,5.7753,5.4741,5.2071,5.4741,5.8584,5.9351,5.8584,5.8177,5.8177,6.0402,5.041
pertC_b2_c054,3.5012,3.8965,3.8965,3.8965,2.8377,0.0,4.3992,3.5012,4.5795,4.1791,4.7322,4.1791,3.5012,2.8377,4.1791,4.1791,4.5795,4.1791,3.5012,3.5012,2.8377,4.1791,4.5795,3.8965,5.7762,5.5539,6.2134,5.4896,6.2758,5.8713,5.4896,6.0379,6.3056,5.9988,6.2134,5.6712,5.4209,5.7251,5.8249,5.6712,5.4896,5.8713,5.9988,6.1118,5.8249,6.0379,6.0755,5.8249
pertC_b2_c055,5.5367,5.1159,5.1669,5.806,5.2617,5.3889,4.9452,5.1669,5.4279,5.2617,5.5704,5.3483,5.5017,5.6347,5.3483,5.3059,4.9452,5.1669,5.4655,5.3059,5.6347,5.5367,5.6347,5.4279,4.8127,5.3059,5.5704,5.3889,5.3483,5.6347,5.5367,5.3059,5.1159,5.0054,5.7521,5.3059,5.0054,5.1159,4.8127,4.8811,5.1669,5.4279,5.3483,4.9452,5.5704,5.3483,5.2154,5.3059
pertC_b2_c056,4.0311,4.2507,4.4307,4.2507,4.0311,3.3556,5.6749,5.9254,5.8487,5.9254,5.404,5.9967,6.1843,5.6263,5.6749,5.7213,5.1178,5.5752,4.7154,4.4307,3.7494,4.0311,4.4307,2.6967,5.4644,5.7213,5.8878,5.8878,5.8487,5.8878,5.404,5.808,6.0305,5.1178,5.5752,5.5213,5.1974,5.9617,4.8322,5.4644,5.6749,5.8878,4.0311,3.3556,3.3556,4.4307,4.0311,3.3556
pertC_b2_c057,4.3646,4.1848,2.6345,3.6841,2.6345,4.517,4.6491,4.3646,4.517,4.517,3.6841,3.9655,5.9638,5.5597,5.3978,5.5597,5.0514,5.5597,3.9655,4.1848,0.0,4.1848,3.6841,3.9655,5.2733,5.3978,6.0282,5.5086,5.5597,5.9638,5.3978,5.7413,5.5597,5.5086,5.93,5.6989,5.6083,5.93,5.3978,5.4547,6.0589,6.0282,5.9638,5.9965,5.6546,5.9638,5.9638,5.3978
pertC_b2_c058,3.9221,5.0074,5.0074,5.2934,0.0,5.6972,5.0074,0.0,0.0,5.2934,5.6972,4.6053,0.0,4.6053,3.9221,3.9221,3.9221,3.9221,5.0074,4.6053,4.6053,3.9221,4.6053,4.6053,6.6115,6.994,7.1987,6.9476,6.994,6.6759,0.0,4.6053,4.6053,3.9221,5.5155,4.6053,3.9221,5.2934,3.9221,3.9221,4.6053,3.9221,0.0,0.0,5.2934,3.9221,3.9221,3.9221
pertC_b2_c059,6.0414,5.5534,5.8269,5.9749,5.2494,5.4995,4.2292,2.6763,3.3345,2.6763,4.0096,4.0096,5.4995,5.8269,5.866,5.318,5.9399,5.1757,4.0096,4.915,3.3345,3.3345,4.2292,4.0096,5.7437,5.6531,6.1038,5.2494,5.866,5.7437,2.6763,4.6937,3.728,3.728,4.0096,4.2292,5.1757,5.6994,5.7437,5.0096,5.7437,6.2446,5.6531,5.1757,5.6994,6.1038,6.1038,5.4995
pertC_b2_c060,5.9427,5.3388,5.8963,5.4922,5.7426,5.8477,4.47,4.2497,4.8032,2.9053,4.47,4.47,6.1094,6.1094,5.6857,5.5609,6.0295,5.7965,6.1833,6.1833,6.0295,5.2522,6.0702,5.9427,3.5707,4.47,2.9053,4.8032,3.5707,3.9668,0.0,4.8032,4.6504,3.5707,4.6504,2.9053,5.7965,6.2183,5.5609,5.5609,5.987,5.7965,4.2497,3.5707,3.9668,4.47,4.2497,0.0
pertC_b2_c061,5.7445,5.5909,5.5909,5.7794,4.6162,5.4579,5.1872,5.4093,6.049,5.8459,5.7445,5.7082,5.4579,5.2475,5.7082,5.4579,5.5485,5.6315,5.4093,5.6706,5.7794,5.4579,5.7082,5.4579,5.1231,5.5042,5.5909,5.4093,5.6706,5.3582,5.4579,5.8132,5.7794,5.3044,5.7082,5.5485,4.4997,4.2157,3.8176,2.4951,4.2157,4.0363,3.8176,3.5372,3.8176,3.1462,3.8176,4.0363
pertC_b2_c062,3.4292,4.5059,4.106,4.106,4.106,3.4292,0.0,0.0,4.5059,5.0123,4.5059,4.106,4.7908,4.5059,4.5059,4.106,3.4292,4.7908,6.4888,6.2884,6.863,5.7971,6.6164,6.3936,6.1709,6.3424,6.2884,6.4888,6.7296,6.6556,3.4292,4.7908,4.106,0.0,4.7908,4.7908,4.7908,4.5059,4.7908,0.0,4.106,4.5059,3.4292,0.0,3.4292,0.0,3.4292,4.5059
pertC_b2_c063,4.5268,4.5268,4.5268,4.8118,0.0,5.5009,5.2145,4.5268,3.4496,4.8118,3.4496,4.1267,0.0,4.1267,3.4496,3.4496,5.2145,4.5268,4.1267,5.0333,3.4496,4.1267,0.0,4.5268,6.3095,6.6375,6.3635,6.4634,6.4147,6.5967,6.1276,6.5099,6.2525,5.905,6.5542,6.6375,3.4496,4.5268,4.1267,4.1267,3.4496,4.1267,3.4496,4.1267,4.5268,4.8118,4.1267,0.0
pertC_b2_c064,4.4131,4.0136,4.0136,4.0136,4.2332,4.5655,3.732,4.2332,4.0136,3.3384,4.6977,3.732,5.7902,5.8309,5.5036,5.1797,5.7902,5.9439,5.6571,5.5036,5.9077,5.0137,6.1078,5.4466,5.1797,5.7902,5.87,5.9789,5.8309,5.9439,5.1797,5.6085,5.6085,5.5574,6.1947,5.5036,3.3384,2.6801,3.3384,3.3384,4.0136,4.0136,5.87,5.87,5.7035,5.7902,5.7035,5.3863
pertC_b2_c065,4.2146,3.9951,3.7136,4.9003,3.9951,3.3202,5.6384,5.6847,5.729,5.994,5.5386,5.8512,4.3944,3.9951,3.3202,4.2146,3.7136,2.6626,4.2146,3.3202,3.3202,3.9951,3.7136,3.7136,5.4279,5.8121,6.1478,5.5386,5.6847,5.6384,5.3033,5.4848,5.5386,5.6384,5.8512,5.9251,5.2347,5.9251,5.9251,5.7714,5.3675,5.8512,5.9601,5.161,5.7714,5.6847,5.9251,5.729
pertC_b2_c066,5.8394,5.5268,5.9821,5.877,5.416,5.9133,5.6728,5.5268,6.1069,6.0464,5.7171,6.1913,3.3087,3.7019,3.9834,4.535,3.7019,3.9834,3.7019,3.3087,3.7019,4.2028,2.6515,2.6515,5.5779,5.5779,5.9133,5.5779,5.4729,6.0771,5.7171,5.9821,4.784,5.416,5.3557,5.6265,5.6728,5.9133,5.4729,5.4729,5.7171,5.6728,3.9834,3.7019,4.2028,3.7019,3.9834,3.3087
pertC_b2_c067,6.5813,6.6581,6.1963,6.4072,6.4072,6.3073,4.4711,4.7559,4.0714,4.4711,4.4711,0.0,4.7559,0.0,3.3951,4.0714,3.3951,4.7559,3.3951,4.9774,4.4711,4.0714,3.3951,4.4711,3.3951,4.7559,0.0,4.9774,4.0714,4.0714,3.3951,4.0714,5.1585,4.0714,3.3951,4.0714,4.7559,4.4711,4.0714,4.4711,4.4711,3.3951,6.6581,6.1358,6.4072,6.4536,6.6581,6.2533
pertC_b2_c068,5.9347,5.9347,5.9347,6.3587,6.0969,6.2363,3.143,3.143,3.143,3.8143,3.143,4.8981,4.4964,4.2124,4.8981,4.7173,3.143,3.8143,0.0,3.143,3.143,0.0,3.8143,3.143,5.7411,5.8099,6.4327,6.3587,6.0457,6.4677,5.5875,6.4327,6.566,5.7411,6.192,5.9347,4.4964,3.143,4.7173,0.0,4.4964,4.8981,4.2124,4.2124,4.7173,4.7173,0.0,3.143
pertC_b2_c069,5.1809,5.0193,5.5507,5.4795,5.2294,5.6171,5.3199,5.3622,5.4795,5.3622,5.3199,5.4029,5.4795,5.5157,5.3622,5.2757,5.3622,5.7935,5.4419,5.0761,5.5844,4.895,5.0193,5.2757,5.0193,5.1809,5.3622,5.3199,5.0761,5.2757,4.895,5.4795,5.3622,5.2294,5.3622,5.4029,5.4029,5.6487,4.895,4.8266,5.4795,5.6171,5.4795,5.2294,5.3622,5.5157,5.4419,5.1809
pertC_b2_c070,4.5482,3.1931,4.264,3.8655,3.8655,4.264,4.264,3.8655,4.264,4.7692,3.8655,4.5482,4.5482,0.0,4.7692,5.1032,4.5482,4.7692,4.264,3.8655,4.264,5.1032,4.264,3.8655,5.9265,5.7933,6.1491,6.044,6.044,6.3311,5.9265,5.9869,5.9265,5.8621,6.3311,5.9869,5.7195,6.4486,6.1978,5.7933,5.9869,6.3718,4.5482,3.8655,3.8655,4.5482,4.5482,3.1931
pertC_b2_c071,4.8774,5.2804,5.0991,4.1919,3.5137,4.5923,3.5137,3.5137,5.0991,3.5137,3.5137,4.5923,3.5137,5.0991,4.1919,4.5923,3.5137,0.0,6.6628,6.3756,6.8518,6.0508,6.3756,6.5295,6.1247,6.0508,6.6203,6.1936,5.971,6.7036,4.5923,4.5923,4.1919,3.5137,4.1919,3.5137,4.5923,3.5137,3.5137,3.5137,3.5137,5.2804,4.1919,0.0,4.8774,3.5137,4.8774,3.5137
pertC_b2_c072,3.5541,4.6334,3.5541,4.6334,4.2328,2.8891,4.9187,4.2328,4.2328,4.4531,4.2328,3.5541,4.2328,3.95,3.95,3.5541,2.8891,4.2328,4.6334,3.95,3.95,4.4531,4.2328,4.2328,6.0531,4.9187,5.9256,5.8306,5.7256,6.1299,5.2351,6.0531,6.1299,5.4752,5.8792,5.7794,5.6082,6.2995,5.4014,5.5439,5.6082,6.2995,6.2351,5.8306,6.0531,6.0531,6.1299,5.2351
pertC_b2_c073,4.2548,4.2548,4.76,3.8564,4.2548,3.8564,4.539,3.1842,3.8564,4.2548,4.9408,4.76,3.8564,4.2548,4.2548,4.2548,4.2548,5.094,4.2548,3.8564,3.1842,3.8564,3.8564,0.0,5.4488,6.0886,6.2793,6.0347,6.0347,6.5446,5.9172,5.9172,6.0347,6.0347,6.4017,6.1398,5.6304,6.4017,6.1885,5.7841,6.2793,6.2349,3.1842,4.2548,3.8564,0.0,4.76,3.1842
pertC_b2_c074,4.0057,4.2252,3.3306,4.405,3.3306,4.2252,5.6004,5.8228,5.8996,5.7397,5.6954,5.9358,3.724,2.6726,4.0057,3.724,4.405,4.405,6.069,5.314,6.2665,5.1716,5.7397,5.6954,5.649,5.3782,5.6954,5.5493,5.9358,5.6004,3.724,4.0057,4.2252,0.0,4.2252,2.6726,5.4386,5.6954,5.5493,5.4955,5.7397,5.8619,5.8619,5.6954,5.7397,5.4955,6.0997,5.314
pertC_b2_c075,4.5442,3.3177,3.3177,4.3918,0.0,4.212,4.7931,0.0,4.3918,3.711,4.212,3.9925,5.6357,5.7264,5.6821,5.7688,6.024,5.8486,4.3918,4.212,3.711,4.5442,4.212,3.3177,5.0788,5.536,5.4252,5.4252,5.8095,6.1162,5.4252,5.7688,5.9913,4.9923,5.8486,5.232,5.6357,5.7264,5.3007,5.5871,5.6357,5.9575,5.4821,5.6357,5.9575,5.9575,6.2272,5.4821
