# synthetic, for demo only -- module 563 CONCORD
,TruePC1,TruePC2,TruePC3,TruePC4,TruePC5,TruePC6,TruePC7,TruePC8,TruePC9,TruePC10,TruePC11,TruePC12,TruePC13,TruePC14,TruePC15,TruePC16,TruePC17,TruePC18,TruePC19,TruePC20
C00695,-17.79604,0.85511696,4.9417434,2.0833766,-0.28623146,-0.5993892,-0.31208175,-0.04374652,0.044492606,-0.029223345,-0.0024961792,0.0025701532,0.0010397285,9.0446665e-05,-0.00015020728,-5.0732746e-05,1.2392339e-05,1.6230198e-06,-3.4488035e-06,-7.60292e-08
C00696,16.976416,1.9167063,-3.3085108,2.7047315,0.20615944,-0.4727809,0.27984962,-0.06822652,-0.020639032,-0.018224288,0.0077978047,0.0010622889,-0.00074583036,-0.00045092768,-4.288706e-05,-4.4744334e-05,1.2883319e-05,-1.2859727e-05,1.7118449e-06,8.634318e-07
C00697,-8.159142,10.156634,3.4155445,-1.381903,1.0251563,0.23801544,0.2922722,-0.0021676768,-0.0591294,0.0025929562,-0.0065316395,-0.00208293,0.0009862938,-0.00020683176,-0.0001273583,-4.579635e-05,1.2282906e-05,-7.25498e-06,-5.350473e-06,4.9306333e-08
C00698,21.302967,-13.84927,5.5114107,-4.180287,-1.4043632,-1.0399393,0.33361793,-0.11847743,0.04070355,0.0045163375,0.000511493,-0.0013995817,0.0005750316,0.0004964509,0.00019918631,-7.3011564e-05,1.2919753e-05,-1.3979235e-05,7.741632e-06,7.039665e-07
C00699,-8.67887,9.888847,3.6950934,-1.2200778,1.0638587,0.15880647,0.289476,0.020977275,-0.056102507,0.0070374147,-0.005730929,-0.0025178639,0.0008628038,-0.00029077337,-9.429275e-05,-5.0048304e-05,1.2501918e-05,-3.8784788e-06,-4.105921e-06,9.004439e-08
C00700,20.732174,-4.9267626,0.14761992,2.282538,1.0039978,0.6136845,-0.0081892125,-0.09486517,0.06292522,0.016373552,-0.0034017118,-0.0017632301,0.00081426377,0.00045575525,7.498544e-05,2.0369911e-05,1.1922704e-05,4.3873138e-06,-5.2440064e-06,-4.947929e-07
C00701,-20.270313,-15.324652,-8.251997,-2.9257436,2.3223104,-1.0974368,-0.3920451,-0.22220778,-0.049792428,0.016330974,0.00212801,-0.0006962002,-0.0007301989,0.00040065235,-0.00017177148,-5.947679e-05,1.3259435e-05,3.1606738e-05,5.3596095e-06,3.8104681e-06
C00702,14.618675,4.904527,-4.313156,1.9754727,-0.34402013,-0.75251526,0.16485149,0.053266983,-0.06218087,-0.013486702,-0.0024513314,0.0025861578,-0.0007616551,7.928724e-05,0.0001483893,-3.3407792e-05,1.208291e-05,4.852719e-06,-5.108414e-06,7.9565814e-07
C00703,-10.918824,8.519514,4.7847333,-0.43356693,1.1318485,-0.2106309,0.22436386,0.11601733,-0.02688752,0.023174837,-7.771355e-05,-0.0030267208,-0.000114176626,-0.00041564927,8.250947e-05,-2.5799201e-05,1.2303925e-05,9.078995e-06,-5.6056788e-08,-3.1769136e-07
C00704,-2.9515035,11.930616,0.4072791,-2.4400778,0.34487936,0.7266351,0.11961219,-0.15550299,-0.018655345,-0.025572723,-0.0017767478,0.003098876,-0.00010494423,0.00047327622,1.2721378e-05,5.2670617e-05,1.2225905e-05,1.3538656e-06,4.3742066e-06,-7.491637e-08
C00705,-19.979914,-4.532994,1.6277721,1.9026735,-1.2761213,0.2699332,-0.11261147,-0.17409942,-0.047896508,0.0009674979,-0.0033111107,-0.0035860166,-0.0005552536,-0.00026823708,0.000165298,3.9367816e-05,1.2631975e-05,2.0535633e-06,9.377152e-07,1.0039796e-06
C00706,22.070505,-11.424296,4.164548,-1.42982,-0.010892693,0.4419392,-0.29864514,0.17386715,-0.07608186,-0.017126787,0.005825768,0.0008465474,-0.00043150655,-0.0005017094,-0.00019448581,6.0173355e-05,1.2255142e-05,1.1385336e-05,-5.1889845e-08,-1.799786e-07
C00707,-19.963478,-4.4746184,1.6728067,1.9124367,-1.2710438,0.26010242,-0.11725164,-0.17518161,-0.04735242,0.00022381223,-0.00346136,-0.0035892925,-0.0005243372,-0.0002738635,0.0001598688,4.0704504e-05,1.2741207e-05,-5.646612e-06,3.2667858e-06,-1.1471794e-06
C00708,2.396392,12.092751,-2.4503691,-2.2739148,-0.50162816,0.5020897,-0.19408137,-0.074479744,0.055610538,-0.0026800802,0.007661967,0.00071705837,-0.00091834884,-0.0002258901,0.00012529924,-2.7848244e-05,1.2470912e-05,7.151029e-06,-1.8908031e-06,-1.08618686e-07
C00709,5.4127574,11.387477,-3.6893992,-1.604506,-0.8441508,0.111776486,-0.28416893,0.03903461,0.05271578,0.016112117,0.0037035584,-0.0023024334,0.00019875554,-0.00037035954,-8.2162536e-05,-3.6810936e-05,1.2500352e-05,-1.0783248e-05,-8.29844e-07,4.1815767e-07
C00710,21.342604,-6.624383,1.1659725,1.6782482,0.9779277,0.80591315,-0.15274306,-0.024161465,0.043408073,0.01980321,-0.010018225,0.00014526487,0.00018179562,0.00044165747,0.00017782713,-3.4260538e-05,1.3099119e-05,5.319169e-07,-2.4912745e-06,-9.578702e-07
C00711,-5.655074,11.2097,1.9914169,-2.027618,0.74996805,0.55242234,0.24825002,-0.10006075,-0.053563513,-0.016574822,-0.0068663945,0.00072255114,0.00088925526,0.0002541494,-0.00015240983,6.874513e-06,1.2377276e-05,-1.2699558e-05,-2.7635858e-07,9.072964e-07
C00712,20.48323,-4.3251553,-0.20175593,2.4449596,0.9848977,0.5273793,0.040833015,-0.1130651,0.06474541,0.013674257,-0.0007562491,-0.0021974198,0.0009168753,0.0003701933,2.2496817e-05,3.9982096e-05,1.1891778e-05,1.460474e-05,-6.6114867e-06,8.6012943e-07
C00713,-0.8294691,12.199965,-0.79688513,-2.5342312,-0.0034209858,0.7254694,-0.010312742,-0.15172572,0.016651351,-0.021678098,0.0034948264,0.0032683497,-0.000859377,0.00030184785,0.0001419989,4.0196996e-05,1.2174446e-05,1.1390184e-05,8.3224273e-07,-2.264844e-07
C00714,21.814957,-12.780168,4.9625025,-2.8216207,-0.67416435,-0.18363272,-0.0735825,0.098922566,-0.059211656,-0.023945605,0.016040124,-0.0029746988,0.0010896805,0.00031830088,2.6663152e-05,3.0724164e-05,1.2141534e-05,1.3081428e-05,-7.4045124e-06,8.8746776e-07
C00715,14.510926,5.025292,-4.3443594,1.9346931,-0.36593872,-0.7579151,0.15723687,0.058281705,-0.06291475,-0.012888777,-0.0029017138,0.002568502,-0.00072781625,0.000108781365,0.00014357707,-2.4548799e-05,1.2534766e-05,4.114605e-06,-3.5470691e-06,-3.8756164e-07
C00716,22.08343,-10.401169,3.5301833,-0.5596287,0.3495217,0.70179415,-0.34764236,0.16077718,-0.056138013,-0.004886341,-0.0034906473,0.0026177666,-0.0010444844,-0.0005471675,-0.00011438721,-2.7294607e-06,1.2323306e-05,-2.7235096e-06,9.612567e-06,-1.4443976e-06
C00717,21.982924,-12.107806,4.5757008,-2.0929809,-0.31492394,0.17544067,-0.21447031,0.15437166,-0.07684691,-0.023265334,0.012287445,-0.001061996,0.00031063418,-0.00018446553,-0.00014510659,7.069971e-05,1.2351339e-05,7.595418e-06,-6.0053567e-06,-7.6462675e-07
C00718,19.371677,-1.9968427,-1.4831412,2.8362744,0.79842466,0.14750367,0.19778123,-0.1445814,0.04965255,-0.00024162902,0.00774078,-0.0023556724,0.00065926183,-0.00010205488,-0.00014237103,4.7609217e-05,1.2393445e-05,-5.186489e-07,2.7399099e-06,2.8763253e-07
C00719,-20.893705,-9.722248,-2.8805974,0.38078994,-0.8721371,0.73870873,0.29441738,0.12199813,0.0037272465,0.023690976,0.006047698,0.00410334,0.0006362363,0.0002442793,-0.0001601941,-5.9857237e-05,1.27506055e-05,1.5637175e-05,2.8770792e-06,9.4257484e-07
C00720,-20.884405,-9.592044,-2.758248,0.43509743,-0.9072365,0.74281543,0.28859934,0.1124816,0.00028006968,0.025173118,0.006229059,0.003955519,0.0005194731,0.00028015283,-0.00016373233,-6.240215e-05,1.2378807e-05,1.9633999e-05,-2.4416156e-06,4.68289e-07
C00721,6.970591,10.77499,-4.173425,-1.1154377,-0.9444304,-0.122519776,-0.28192592,0.094262235,0.034321517,0.021214042,-0.0007149202,-0.0029932423,0.0008134728,-0.00019793265,-0.00016165827,-4.2027395e-06,1.2191435e-05,-1.1545636e-05,2.490237e-06,5.0247957e-07
C00722,-17.910532,0.64422375,4.8508635,2.104934,-0.3376076,-0.5743237,-0.3149515,-0.055003487,0.041172903,-0.030183667,-0.003060735,0.0023038383,0.0010940727,4.1723288e-05,-0.00015270388,-4.34844e-05,1.3251307e-05,-1.0920027e-06,-6.02916e-06,3.9647222e-07
C00723,-11.845603,7.838968,5.1581078,-0.07482076,1.1030507,-0.364322,0.17190656,0.14633647,-0.0085567115,0.026497394,0.0027186777,-0.002425969,-0.0005897221,-0.00032119223,0.00014455158,-1.5636496e-06,1.2554262e-05,1.143518e-05,5.1810975e-06,-2.4218954e-07
C00724,-20.411108,-6.2947307,0.19915496,1.5311502,-1.3423958,0.53755194,0.038854275,-0.11221698,-0.053129543,0.022061564,0.001856486,-0.0021147432,-0.0011216209,0.00019473891,2.4231376e-05,3.5231235e-05,1.3028826e-05,-1.8851024e-05,2.5960662e-07,-1.5184152e-06
C00725,17.333515,1.3992875,-3.095897,2.7763941,0.29739472,-0.40179622,0.284195,-0.08577648,-0.010655421,-0.017129531,0.008919043,0.000548473,-0.0005955634,-0.00048415537,-8.06089e-05,-3.183133e-05,1.18901835e-05,-7.2285693e-06,2.073393e-07,2.6388454e-07
C00726,21.24234,-6.315918,0.97777843,1.8046852,0.9922736,0.77800363,-0.12657166,-0.03885786,0.048538126,0.019736776,-0.009006493,-0.0002583717,0.0003286829,0.00047223634,0.00016173518,-1.9713945e-05,1.1891305e-05,3.934292e-06,-6.083898e-06,7.4028986e-07
C00727,-20.838137,-9.055964,-2.258117,0.6496137,-1.0361152,0.7479337,0.25981703,0.072365314,-0.013217517,0.029833447,0.0066283527,0.0031686253,8.0816695e-05,0.00040033873,-0.000174794,-5.588767e-05,1.2783445e-05,1.136891e-05,-1.4434579e-07,-8.204435e-07
C00728,-1.4336061,12.150086,-0.46082854,-2.5287092,0.09611599,0.7382727,0.027550224,-0.15707238,0.0066901604,-0.023703538,0.0020567968,0.003395704,-0.0006834069,0.00037844613,0.00011215489,4.9567254e-05,1.2417011e-05,9.204212e-06,2.7219894e-06,-5.815006e-07
C00729,-11.163633,8.346801,4.8887806,-0.34030205,1.1278915,-0.25174245,0.2119262,0.124825895,-0.022313075,0.02431475,0.0006621554,-0.0029156401,-0.00024132452,-0.00040118193,0.000101383004,-2.2376445e-05,1.2674865e-05,1.315593e-05,-6.2030136e-07,9.061522e-07
C00730,18.799814,-0.9546314,-2.0142798,2.895048,0.66767,-0.02999121,0.24462165,-0.138654,0.03401762,-0.006674245,0.00973586,-0.0017135207,0.00030543978,-0.00030430584,-0.00016929845,2.977035e-05,1.2889931e-05,-6.1682613e-06,3.947843e-06,-5.4220465e-07
C00731,-5.7924476,11.16173,2.071634,-1.9984124,0.7681829,0.53862786,0.2528694,-0.095623426,-0.0546653,-0.015728148,-0.0069971383,0.00056397,0.00092321495,0.000229736,-0.00015521441,5.4348816e-06,1.2531175e-05,-1.3459304e-05,6.230732e-07,-3.8378786e-07
C00732,15.440871,3.9401567,-4.035216,2.2695224,-0.16616222,-0.6909448,0.21795417,0.012445072,-0.053144965,-0.017144121,0.0012397885,0.0024621387,-0.00094132044,-0.00014094778,0.00010225514,-4.6897494e-05,1.2590917e-05,8.780449e-07,-4.904231e-06,-1.050682e-06
C00733,2.7810383,12.036494,-2.6274667,-2.2106729,-0.55396163,0.4601028,-0.21135883,-0.061099265,0.05769915,7.1348095e-06,0.007597754,0.00029085221,-0.0008226684,-0.0002800049,0.00010689913,-3.4893186e-05,1.2653095e-05,8.956338e-06,-1.4612784e-06,1.2224806e-06
C00734,21.40749,-13.685139,5.434898,-3.9522815,-1.276877,-0.878856,0.25143647,-0.07027226,0.0167914,-0.0039325007,0.006201013,-0.0025355848,0.0010078425,0.000672761,0.0002504292,-8.40585e-05,1.2420789e-05,-8.4787425e-06,2.5547367e-06,-5.3654975e-07
C00735,-9.370611,9.504404,4.0539618,-0.9916706,1.1031079,0.048272714,0.27869728,0.051886544,-0.049781706,0.01276484,-0.0043130605,-0.002937591,0.0006262542,-0.00037656008,-4.225822e-05,-5.022418e-05,1.2449187e-05,1.9719669e-06,-4.766557e-06,-9.2425853e-07
C00736,21.181877,-14.019134,5.5864563,-4.425235,-1.5433515,-1.2210766,0.42845097,-0.17614101,0.07007473,0.015717002,-0.0075114244,0.00043024324,-0.00014263902,0.00013601557,8.789479e-05,-5.0259296e-05,1.3109055e-05,-1.4259071e-05,7.5243324e-06,8.1309696e-07
C00737,-9.684596,9.318961,4.2110343,-0.8834195,1.1158943,-0.0033707567,0.27107978,0.06569146,-0.046072505,0.0152121475,-0.0035567356,-0.0030572405,0.00049622165,-0.0004064024,-1.6145495e-05,-4.8913425e-05,1.206641e-05,6.1684696e-06,-3.665878e-06,-5.8300384e-07
C00738,-20.273968,-5.676665,0.71485955,1.678376,-1.3393683,0.45144215,-0.016004618,-0.14019889,-0.05392068,0.015272303,-6.3708867e-06,-0.0029045343,-0.0010212364,2.2497772e-05,8.011557e-05,5.2405896e-05,1.245772e-05,-1.0093371e-05,-1.6808218e-07,-3.1957302e-07
C00739,18.404463,-0.2792654,-2.3423367,2.8962095,0.570703,-0.14261468,0.2657147,-0.1286798,0.022014003,-0.010416627,0.010262679,-0.0011343079,3.828824e-05,-0.0004028898,-0.00016807317,1.5578924e-05,1.3117564e-05,-8.644448e-06,1.9543118e-06,4.799834e-07
C00740,-17.891146,0.6802777,4.866669,2.101422,-0.328853,-0.57870185,-0.31453243,-0.053092472,0.041756928,-0.030038942,-0.0029757323,0.0023538352,0.0010907912,4.7480135e-05,-0.00013879781,-5.373932e-05,1.2379806e-05,1.0639975e-06,-4.2130587e-06,2.783777e-07
C00741,2.751335,12.041183,-2.6139708,-2.2157962,-0.54999614,0.46344298,-0.21007581,-0.06215308,0.05756158,-0.0001993074,0.0076098274,0.00032364932,-0.00083008234,-0.0002723534,0.000107906424,-3.4630826e-05,1.3121355e-05,6.1995092e-06,-3.1747952e-06,6.0651786e-08
C00742,9.353196,9.483806,-4.659224,-0.21914946,-0.9657086,-0.4655998,-0.20645128,0.14943025,-0.008306793,0.019321814,-0.0075102947,-0.0021747865,0.0011739687,0.00024589495,-0.00012982366,4.7794107e-05,1.2760223e-05,-2.112397e-06,5.298949e-06,-1.8231417e-07
C00743,-19.962824,-4.472318,1.6745757,1.912818,-1.2708403,0.2597144,-0.117431045,-0.17522505,-0.047328867,0.00018838349,-0.0034691389,-0.0035884464,-0.0005188962,-0.0002876454,0.00016349135,4.5338184e-05,1.2293028e-05,3.6841575e-06,4.4524136e-06,-9.45817e-07
C00744,-20.545275,-14.4949875,-7.472785,-2.2909176,1.6145517,-0.5415236,-0.11064646,0.026132803,0.027714947,-0.03648757,-0.0070819324,-0.007123153,-0.0025451826,0.0006169587,-0.00018644873,-2.084522e-05,1.2331633e-05,-4.4487715e-06,-7.9316e-06,-2.6193493e-07
C00745,21.198044,-13.99756,5.5771823,-4.3935933,-1.525282,-1.1971986,0.4158098,-0.16833687,0.06605563,0.014133597,-0.0063514076,0.0001577097,-2.9684274e-05,0.00019875255,0.000101582285,-5.1882027e-05,1.2932476e-05,-1.8081719e-05,3.7877303e-06,1.089072e-06
C00746,20.012924,-3.2801566,-0.79172254,2.6662037,0.9215778,0.36317557,0.11892423,-0.13498616,0.061985202,0.0078566475,0.0035745602,-0.002569771,0.0009143725,0.00017834747,-6.6752e-05,5.2924257e-05,1.2476344e-05,8.956096e-06,-1.893798e-06,2.6745374e-07
C00747,-20.887762,-9.637818,-2.8012235,0.41610554,-0.8950667,0.7415023,0.29070196,0.11584143,0.0014891031,0.024666516,0.006166579,0.0040127537,0.00056420465,0.00027462197,-0.00016127051,-6.62362e-05,1.2031047e-05,1.0629281e-05,3.600882e-06,1.2173534e-06
C00748,21.063211,-5.7983575,0.6649757,1.9999411,1.0063744,0.72353363,-0.08219149,-0.061814528,0.05557856,0.019026777,-0.0070811617,-0.000884751,0.0005463187,0.00049241027,0.00013813062,-4.9882397e-06,1.1977658e-05,5.755484e-06,-5.7230445e-06,-9.0476895e-08
C00749,-18.38161,-0.28172582,4.408533,2.1708903,-0.556885,-0.44995692,-0.31644547,-0.10123949,0.024792954,-0.032229684,-0.0052316454,0.0009778902,0.0012209202,-0.00019384148,-7.217754e-05,-5.7755988e-05,1.2520471e-05,1.0675511e-05,-1.8094946e-06,2.763031e-07
C00750,-18.738495,-1.0562207,3.9878926,2.190794,-0.729042,-0.33104965,-0.30387667,-0.1341221,0.009630519,-0.031054443,-0.0064182803,-0.00025244986,0.0011446095,-0.00035502174,-7.785618e-06,-4.283549e-05,1.2744876e-05,1.2423167e-05,1.767913e-07,-2.4722806e-07
C00751,17.908985,0.52261996,-2.7138994,2.8606062,0.44515842,-0.2710637,0.28070632,-0.11115046,0.006628632,-0.014162082,0.010073553,-0.0003483598,-0.00028203032,-0.00047416202,-0.00012999341,-1.0408762e-05,1.2807416e-05,-1.1526318e-05,5.6781428e-06,-1.732698e-06
C00752,17.058838,1.7989901,-3.2610188,2.7224593,0.22713457,-0.45708615,0.2812594,-0.07236861,-0.01839908,-0.018021664,0.00808245,0.00094668526,-0.00071405486,-0.0004643498,-5.4293705e-05,-3.8110633e-05,1.2739691e-05,-9.380393e-06,2.6296848e-06,7.287006e-07
C00753,21.004705,-5.6371403,0.5683539,2.0565286,1.0083321,0.70479876,-0.0683603,-0.068483874,0.057367343,0.018660594,-0.0064325593,-0.0010646385,0.00060897984,0.00048796216,0.00013008845,-8.4330577e-07,1.2475608e-05,1.1992873e-05,-5.921783e-06,3.6581457e-07
C00754,-20.81232,-8.806151,-2.0271971,0.7446536,-1.0878204,0.74422276,0.24406026,0.05347829,-0.019031024,0.031230427,0.006631634,0.0027247397,-0.000119198776,0.000434363,-0.00018430562,-4.2111405e-05,1.2194817e-05,6.133033e-06,-2.680179e-06,3.5444216e-07
C00755,16.482603,2.6015437,-3.5740604,2.5849993,0.08205991,-0.55819446,0.26680446,-0.042635284,-0.03311768,-0.018848015,0.005910657,0.0016684474,-0.00088851654,-0.00037615164,7.2210605e-06,-5.167975e-05,1.3391891e-05,-1.2153583e-05,1.2521018e-06,-3.7122427e-07
C00756,-5.3951936,11.2974205,1.8393384,-2.0807714,0.7147171,0.57729274,0.23891075,-0.10807325,-0.051259536,-0.018087331,-0.0065799244,0.0010210648,0.00082261494,0.00029180376,-0.00014095879,1.4552763e-05,1.2828492e-05,-1.1516076e-05,2.1984033e-06,4.801106e-07
C00757,-15.438011,4.347004,5.819913,1.359668,0.5567507,-0.77445686,-0.13822052,0.13266833,0.060664,0.0047918805,0.006866313,0.002926545,-0.00077942316,0.0004885938,-2.4167952e-05,5.0237028e-05,1.2817541e-05,-1.6368089e-05,2.1932055e-07,-4.704275e-08
C00758,15.663067,3.6660178,-3.9474952,2.3428934,-0.1151337,-0.667902,0.230398,0.0008393876,-0.04965216,-0.017818414,0.0022656731,0.0023575034,-0.0009544052,-0.00019189039,8.423853e-05,-5.208568e-05,1.1952509e-05,-6.641299e-06,-1.826196e-06,8.547021e-08
C00759,20.980595,-5.571684,0.52923924,2.0789356,1.0088049,0.6969684,-0.062760085,-0.071122065,0.058035806,0.018495899,-0.006163001,-0.0011369162,0.0006303817,0.0004855326,0.00012733192,1.5088895e-06,1.1775946e-05,1.3506967e-05,-8.074941e-06,6.587424e-09
C00760,-15.616967,4.126076,5.8038135,1.4264408,0.50760734,-0.77913964,-0.15533064,0.12421366,0.062269416,0.0022133223,0.0065005203,0.0031484675,-0.0006728416,0.00050130027,-3.996316e-05,4.2415686e-05,1.2180316e-05,-1.0973446e-05,-8.5112725e-07,5.809153e-07
C00761,-20.651117,-7.5995803,-0.9340155,1.1604748,-1.2674085,0.67901284,0.15280217,-0.03417078,-0.041426066,0.031505525,0.005213006,0.00027335907,-0.0008808123,0.00044587773,-0.00012134885,-1.2159518e-06,1.2171088e-05,-1.6088241e-05,-4.8645893e-06,-1.8653192e-06
C00762,21.077175,-14.151594,5.641598,-4.6231766,-1.6571354,-1.3736776,0.51016235,-0.22741888,0.09675824,0.026537167,-0.015637768,0.0024657182,-0.0009355253,-0.00033398115,-7.21582e-05,2.7707229e-06,1.255758e-05,-3.52309e-06,3.4445854e-06,1.0062813e-06
C00763,22.09304,-10.830819,3.7984815,-0.90858835,0.21071993,0.61018133,-0.33626422,0.1708918,-0.066343874,-0.010111864,0.00015062663,0.0020578569,-0.00087173114,-0.000572387,-0.00018159977,3.2279375e-05,1.26845725e-05,-4.0228115e-06,2.3574771e-06,-2.6650045e-07
C00764,-17.160086,1.9422572,5.347486,1.9329607,-0.017304305,-0.7058327,-0.28255245,0.016056871,0.058139123,-0.021598706,0.000750232,0.003547482,0.000575618,0.0003460569,-0.00016973125,-2.8611734e-05,1.2574675e-05,-1.1509843e-05,-4.4592284e-06,3.9869292e-07
C00765,19.89297,-3.0291457,-0.929975,2.7081401,0.90116847,0.32181746,0.13598898,-0.13836844,0.06028969,0.0063113016,0.004510942,-0.0025847577,0.0008887001,0.00012036687,-8.014875e-05,5.2447533e-05,1.2428795e-05,1.0112791e-05,4.894364e-07,9.740182e-07
C00766,-20.93305,-11.685618,-4.75739,-0.54789037,-0.1483813,0.5147256,0.3043245,0.230114,0.05509539,-0.01267521,-0.00046424964,0.0029307385,0.001455241,-0.00041184868,0.000103377846,6.117257e-07,1.1791793e-05,1.0070037e-05,4.7772605e-06,1.3401763e-06
C00767,22.084631,-10.428411,3.5472555,-0.58108455,0.3412243,0.6966611,-0.347264,0.16157883,-0.05684111,-0.0052105067,-0.0032744384,0.0025924179,-0.0010394962,-0.00054650864,-0.00012786913,1.1282498e-07,1.2678545e-05,-5.162562e-06,3.7663551e-06,-8.8454897e-07
C00768,18.017698,0.35061875,-2.635918,2.871597,0.47294182,-0.24412641,0.27842948,-0.11539721,0.009996089,-0.013434764,0.010187187,-0.00052469736,-0.00021493358,-0.0004688136,-0.0001381384,-5.082852e-06,1.2702668e-05,-5.9080903e-06,5.636088e-06,8.2351323e-07
C00769,-20.01869,-4.6727176,1.5193361,1.8786376,-1.2875794,0.29329118,-0.101353586,-0.17125368,-0.04911358,0.0027612646,-0.002935266,-0.0035584874,-0.00062771403,-0.0002315043,0.0001519382,4.5075183e-05,1.2327435e-05,-6.315594e-06,2.8356092e-06,3.5813582e-07
C00770,-16.90514,2.342888,5.468909,1.8606961,0.082094304,-0.7343586,-0.26564002,0.03800794,0.06144304,-0.01784824,0.0019807098,0.0037234204,0.0003606273,0.00041440735,-0.00016262963,-1.3393644e-05,1.2078413e-05,-1.14548475e-05,-5.1026755e-06,-5.13675e-07
C00771,5.2635984,11.436968,-3.6369543,-1.6465652,-0.83143663,0.13362591,-0.2824802,0.033345833,0.053912964,0.015402049,0.0040643294,-0.0021907245,0.00013397199,-0.00038050013,-7.041773e-05,-3.921982e-05,1.2520983e-05,-9.018472e-06,6.6204404e-07,7.831244e-07
C00772,-13.740964,6.1930313,5.703093,0.6891725,0.9118673,-0.63797647,0.023448557,0.17215608,0.032788705,0.022629598,0.007115428,0.00016175266,-0.0011971163,0.00010737767,0.00014805033,4.9082348e-05,1.1576928e-05,4.7798267e-06,5.336939e-06,3.0238607e-07
C00773,15.784708,3.5134,-3.8970973,2.3817828,-0.08671908,-0.65409195,0.23679473,-0.0055755344,-0.047559872,-0.018115586,0.0028307578,0.0022793799,-0.0009582836,-0.00022206511,7.103526e-05,-5.0339244e-05,1.31523175e-05,-8.938337e-06,-1.1913756e-06,1.556296e-06
C00774,4.9971423,11.521482,-3.5407739,-1.7195052,-0.807482,0.1722136,-0.27867213,0.023093548,0.05578125,0.014052628,0.004679715,-0.001980411,1.6619215e-05,-0.00039220916,-5.177626e-05,-4.127174e-05,1.2669472e-05,-5.6093468e-06,-1.2985539e-06,1.0437315e-07
C00775,-19.80853,-3.9471889,2.0722854,1.9931749,-1.2176899,0.16954479,-0.15754858,-0.18207344,-0.041507255,-0.006427444,-0.0047139167,-0.0035299703,-0.00022954037,-0.00038577634,0.00016624066,3.643622e-05,1.2129828e-05,7.1376426e-06,2.9486102e-06,1.3192582e-07
C00776,6.4684534,10.991737,-4.0305867,-1.2826141,-0.9188948,-0.04635723,-0.28669623,0.077545024,0.041350394,0.020070104,0.0008035234,-0.0028711215,0.00063245633,-0.00026921666,-0.00014531154,-1.5498963e-05,1.22773945e-05,-1.2603015e-05,-4.82867e-07,-3.3119034e-07
C00777,-20.262764,-15.3435545,-8.269449,-2.94102,2.339499,-1.1118348,-0.39960614,-0.22951603,-0.052213017,0.018280413,0.0024725115,-0.00035867302,-0.0006052799,0.0003699409,-0.00016350421,-5.7631154e-05,1.3463196e-05,2.708325e-05,9.651783e-06,-1.4914855e-06
C00778,-20.928745,-10.381808,-3.5050397,0.09213904,-0.67063326,0.699085,0.31548685,0.16744216,0.02173475,0.01417522,0.0046166643,0.0044887615,0.0011305802,3.1471238e-05,-9.097326e-05,-5.811577e-05,1.2651409e-05,2.0689242e-05,5.15304e-06,-4.9652544e-07
