# synthetic, for demo only -- generated by 578_spatialex_omics_translation.py
cell_id,PanelB_00,PanelB_01,PanelB_02,PanelB_03,PanelB_04,PanelB_05,PanelB_06,PanelB_07,PanelB_08,PanelB_09,PanelB_10,PanelB_11,PanelB_12,PanelB_13,PanelB_14,PanelB_15,PanelB_16,PanelB_17,PanelB_18,PanelB_19,PanelB_20,PanelB_21,PanelB_22,PanelB_23,PanelB_24,PanelB_25,PanelB_26,PanelB_27,PanelB_28,PanelB_29
S1_C0635,5.1059,1.6094,0.0,4.0254,0.6931,1.0986,0.0,1.6094,0.0,1.7918,1.3863,1.6094,0.6931,1.0986,0.0,1.0986,2.7726,2.6391,2.1972,4.7005,0.0,1.3863,1.0986,0.0,1.0986,1.6094,0.6931,1.0986,3.2581,0.0
S1_C0636,0.0,0.0,0.0,2.3026,0.6931,1.6094,1.7918,0.6931,2.1972,2.3026,3.091,0.0,0.0,0.0,2.4849,0.6931,4.1109,1.3863,0.6931,0.0,0.6931,0.0,1.7918,1.7918,0.0,1.6094,1.0986,2.8904,1.0986,0.6931
S1_C0637,2.3026,1.3863,0.0,0.0,1.3863,1.3863,2.3979,1.6094,1.3863,2.7081,1.3863,0.6931,1.7918,2.0794,2.0794,0.6931,0.6931,1.7918,1.9459,2.0794,3.5835,0.6931,1.3863,0.0,1.7918,2.1972,1.0986,1.7918,1.3863,1.3863
S1_C0638,5.2933,1.0986,1.3863,4.1744,2.0794,0.0,0.0,1.3863,0.0,2.1972,0.0,1.6094,0.0,1.0986,0.0,0.6931,2.9957,2.7726,2.0794,5.2679,0.0,1.7918,1.6094,0.0,1.6094,2.0794,0.0,0.6931,2.1972,0.0
S1_C0639,0.6931,0.0,2.7081,1.0986,0.0,0.0,5.3706,1.6094,1.0986,1.7918,1.6094,0.0,1.7918,2.0794,4.4308,0.0,1.6094,1.0986,0.0,0.0,2.5649,1.0986,0.6931,2.1972,2.7081,1.9459,1.0986,0.0,1.0986,0.6931
S1_C0640,2.6391,0.0,0.0,0.0,2.1972,0.0,1.7918,1.0986,0.0,2.5649,2.9444,1.3863,0.0,2.0794,0.0,0.6931,2.0794,0.6931,3.1781,1.3863,0.0,3.5264,1.6094,0.6931,0.0,2.3979,1.7918,1.0986,0.0,0.0
S1_C0641,0.0,0.0,0.0,3.4965,0.0,1.7918,3.2189,0.0,2.3979,1.6094,4.625,0.6931,0.0,0.6931,2.7726,0.0,4.5109,1.6094,0.0,0.0,0.0,0.0,1.6094,1.7918,0.6931,1.7918,0.6931,1.7918,1.3863,0.6931
S1_C0642,0.6931,0.0,0.0,1.9459,0.0,1.0986,1.0986,0.0,1.9459,2.3026,3.434,0.0,0.0,0.0,1.7918,0.6931,3.912,2.3026,0.0,0.0,0.0,0.0,1.0986,1.0986,0.0,1.0986,1.6094,2.8904,0.6931,1.3863
S1_C0643,3.1355,0.0,3.3673,4.1744,0.0,3.4657,3.1355,2.0794,2.0794,1.9459,3.8286,1.0986,1.3863,2.1972,5.2832,2.5649,3.2581,1.6094,0.0,0.0,2.3026,0.0,1.0986,2.9957,2.4849,0.0,0.6931,1.0986,0.6931,2.4849
S1_C0644,3.5264,0.0,0.0,0.0,2.8904,0.0,1.0986,1.0986,0.0,2.4849,2.4849,1.3863,0.0,1.3863,0.0,0.0,2.3026,0.0,3.4657,1.3863,0.0,3.1355,1.3863,0.0,0.0,2.8904,1.0986,0.6931,1.0986,0.0
S1_C0645,1.9459,5.2523,1.9459,0.6931,4.0604,3.4012,0.0,0.6931,1.9459,0.6931,0.0,1.0986,3.7136,2.3979,1.9459,2.5649,0.6931,2.0794,2.1972,3.2189,2.9957,1.0986,1.3863,0.6931,2.0794,0.0,1.7918,1.6094,1.9459,2.4849
S1_C0646,0.0,2.0794,3.434,0.0,3.5553,1.0986,3.5835,1.6094,1.7918,0.0,0.0,0.6931,3.8501,1.6094,0.0,1.9459,0.6931,0.0,1.3863,1.0986,2.3979,1.3863,1.6094,0.6931,0.6931,0.6931,2.0794,1.0986,0.0,1.9459
S1_C0647,3.5835,0.0,0.0,2.3979,2.1972,0.0,0.0,1.0986,0.0,2.7726,3.091,1.0986,0.0,0.0,0.0,0.6931,4.1271,0.0,3.4012,1.9459,0.0,2.6391,2.3026,0.0,0.0,2.5649,1.3863,1.6094,1.3863,0.0
S1_C0648,3.5835,0.6931,1.0986,1.0986,0.0,1.3863,0.0,0.0,0.6931,0.0,0.6931,0.6931,0.6931,0.0,2.3026,0.6931,2.1972,1.6094,1.3863,3.5264,0.0,0.0,1.6094,1.0986,0.6931,1.0986,1.7918,2.0794,1.9459,2.3026
S1_C0649,4.7958,0.0,0.0,1.3863,3.989,0.0,0.0,1.3863,0.0,2.6391,2.0794,0.6931,0.0,2.0794,0.0,0.0,2.4849,0.0,3.6109,3.8067,0.0,3.7136,1.3863,0.6931,0.6931,2.3026,1.0986,0.6931,0.0,0.0
S1_C0650,0.0,5.0239,1.3863,0.0,2.9444,2.5649,0.6931,1.0986,1.0986,1.0986,0.6931,2.1972,2.5649,0.6931,1.6094,2.0794,1.6094,3.1781,2.3979,4.1897,1.9459,1.3863,2.1972,1.0986,1.3863,0.0,0.6931,2.0794,2.5649,1.3863
S1_C0651,0.6931,4.1589,1.3863,2.5649,2.6391,2.3979,0.0,0.6931,2.3026,1.3863,1.3863,1.3863,1.3863,1.0986,0.0,1.7918,0.6931,2.3026,1.6094,2.9444,1.0986,1.3863,1.7918,0.6931,0.0,1.3863,0.6931,1.3863,2.0794,1.0986
S1_C0652,3.6109,0.0,3.6636,0.0,0.6931,2.3026,4.0254,2.6391,1.3863,1.6094,2.7081,2.0794,3.2958,1.7918,4.4543,1.3863,2.7726,1.9459,0.6931,0.0,3.5835,1.7918,0.6931,1.9459,3.2189,1.0986,0.6931,0.0,1.0986,1.3863
S1_C0653,0.0,0.0,1.0986,4.0073,0.0,3.2958,3.0445,1.0986,2.0794,1.3863,4.7707,1.3863,0.6931,0.6931,3.7612,0.6931,4.4886,0.6931,0.0,0.0,1.0986,0.6931,0.0,2.7726,1.0986,0.0,1.0986,1.0986,1.6094,1.6094
S1_C0654,0.6931,0.0,0.0,0.6931,0.0,1.7918,1.7918,1.7918,1.7918,1.9459,0.6931,0.6931,0.0,0.0,3.3673,1.3863,1.7918,1.0986,0.6931,0.6931,0.0,0.0,1.3863,0.6931,0.0,0.6931,1.7918,2.0794,1.3863,1.6094
S1_C0655,3.2189,1.0986,1.3863,2.7081,2.5649,0.0,0.0,1.3863,0.0,1.9459,1.0986,1.3863,0.0,1.6094,0.0,0.6931,1.6094,1.7918,2.9444,3.989,0.6931,2.7726,1.7918,1.0986,0.6931,1.7918,1.0986,1.6094,1.7918,0.0
S1_C0656,0.6931,1.7918,1.0986,0.0,1.0986,1.0986,1.0986,1.6094,1.7918,0.0,0.6931,0.6931,1.7918,0.0,2.7081,1.0986,1.0986,1.0986,0.6931,1.3863,1.3863,0.0,1.6094,1.9459,0.6931,1.0986,0.6931,1.0986,0.6931,3.1781
S1_C0657,1.0986,3.9703,1.0986,3.1355,1.9459,1.7918,0.0,0.6931,2.0794,1.0986,0.6931,1.6094,0.0,1.0986,0.6931,2.3026,1.9459,2.6391,2.1972,3.4965,1.0986,2.0794,1.3863,0.6931,1.3863,1.3863,0.6931,1.6094,2.7726,1.0986
S1_C0658,0.6931,1.6094,0.0,0.6931,2.9957,1.6094,0.0,0.6931,1.0986,0.6931,1.6094,0.6931,0.0,0.0,0.0,2.6391,0.0,0.0,1.9459,1.0986,0.0,0.6931,1.6094,0.0,0.0,1.7918,1.3863,2.3026,1.3863,2.3026
S1_C0659,1.0986,3.1355,2.7726,2.1972,2.8332,2.1972,0.6931,0.6931,1.0986,0.6931,1.0986,1.6094,2.3026,1.0986,0.0,3.2581,0.0,0.6931,1.0986,1.0986,1.0986,1.7918,1.6094,0.0,1.6094,0.6931,1.6094,1.6094,0.6931,2.0794
S1_C0660,0.6931,0.0,0.0,2.1972,0.0,0.0,3.8501,0.6931,1.6094,3.1781,3.8501,0.0,0.0,0.6931,1.0986,0.0,3.989,1.6094,0.0,0.0,0.0,2.1972,1.3863,0.6931,0.6931,1.9459,1.3863,1.0986,1.3863,0.0
S1_C0661,1.0986,5.3891,1.6094,1.0986,3.3673,3.2189,0.0,1.3863,2.1972,1.0986,0.6931,1.0986,2.8904,1.0986,2.1972,1.9459,0.6931,2.7726,1.9459,4.4308,2.3026,1.6094,1.6094,1.0986,1.6094,1.3863,0.0,2.0794,2.0794,2.4849
S1_C0662,0.6931,5.2257,1.3863,0.6931,3.9703,3.091,1.0986,0.6931,2.3979,1.3863,0.0,0.0,3.5553,1.7918,2.0794,2.3979,0.0,3.2189,2.0794,4.4659,1.6094,2.1972,0.6931,1.6094,1.0986,1.3863,0.0,1.3863,2.6391,1.9459
S1_C0663,3.1355,1.6094,1.3863,3.2581,2.6391,0.6931,0.0,1.6094,1.0986,1.0986,0.6931,1.0986,0.0,1.7918,0.6931,1.3863,1.7918,2.3026,2.4849,4.1431,0.0,2.3979,0.6931,0.0,1.0986,1.3863,1.3863,1.9459,1.6094,0.0
S1_C0664,5.2575,0.0,0.6931,3.6889,3.0445,0.0,0.0,0.6931,0.0,2.3979,1.0986,1.6094,0.0,1.7918,0.0,0.0,3.8501,1.6094,2.9957,5.247,0.0,2.7726,1.0986,0.6931,0.6931,2.3979,0.0,1.3863,2.0794,0.0
S1_C0665,0.0,2.9444,2.3026,1.3863,2.5649,0.6931,1.7918,1.7918,0.0,0.6931,0.6931,1.9459,2.9957,2.1972,0.0,1.3863,0.0,0.0,1.9459,0.0,1.0986,2.0794,1.7918,1.0986,1.7918,1.0986,0.0,0.0,1.0986,1.7918
S1_C0666,1.3863,2.8332,1.0986,0.6931,2.8332,1.9459,0.0,0.6931,1.6094,1.0986,0.0,1.6094,0.6931,0.6931,1.3863,1.7918,1.0986,2.4849,2.5649,4.1431,0.6931,1.6094,1.7918,1.3863,0.6931,0.6931,1.3863,1.6094,2.3026,0.6931
S1_C0667,3.8918,0.0,2.7081,2.0794,1.0986,1.6094,2.9957,1.7918,0.0,2.1972,2.4849,1.7918,2.5649,2.4849,3.8067,1.0986,2.7081,2.0794,0.6931,0.6931,2.7081,2.3979,1.0986,2.0794,2.6391,1.0986,1.6094,1.0986,1.9459,1.3863
S1_C0668,1.6094,0.0,0.0,0.6931,0.0,0.0,3.3322,1.7918,0.6931,2.6391,2.6391,0.0,0.0,1.0986,0.6931,0.0,1.0986,0.0,1.3863,0.6931,0.0,3.4012,1.6094,1.3863,0.6931,2.1972,1.0986,0.0,1.3863,0.0
S1_C0669,1.0986,0.0,0.6931,3.8067,0.0,1.7918,4.382,0.6931,1.7918,2.4849,4.7274,1.0986,0.6931,0.0,4.2047,1.6094,4.7958,1.3863,0.0,0.0,1.9459,0.0,1.0986,2.1972,1.3863,1.6094,1.0986,1.6094,0.6931,1.0986
S1_C0670,0.0,1.6094,3.2581,0.0,1.0986,0.0,4.625,2.3026,0.6931,0.6931,1.3863,1.0986,3.4657,1.7918,2.1972,0.6931,0.0,1.6094,0.6931,0.6931,2.6391,1.9459,0.6931,0.6931,2.5649,2.4849,2.3026,0.0,0.0,1.0986
S1_C0671,4.92,1.0986,0.0,2.3026,1.0986,0.0,0.0,0.6931,0.0,1.9459,1.0986,1.3863,0.0,0.0,0.0,0.6931,4.0604,1.0986,2.6391,4.0775,0.0,1.3863,1.9459,0.6931,0.0,2.1972,1.3863,1.9459,1.6094,0.0
S1_C0672,1.3863,4.7095,1.6094,0.6931,2.5649,3.1355,1.0986,0.6931,1.9459,0.0,1.0986,1.0986,2.9444,0.0,1.0986,1.7918,0.6931,2.9444,2.5649,3.8712,1.7918,1.9459,1.3863,0.0,0.6931,1.3863,1.3863,1.3863,2.3979,1.9459
S1_C0673,1.0986,4.0073,0.0,1.3863,1.6094,2.8904,0.0,0.6931,1.6094,1.7918,0.0,1.6094,0.0,0.6931,0.0,1.0986,1.7918,2.1972,2.7726,2.5649,0.0,1.0986,0.6931,1.0986,1.3863,0.6931,1.0986,2.3979,1.9459,1.0986
S1_C0674,2.9957,0.0,0.6931,0.6931,2.7081,0.0,1.3863,1.6094,0.0,2.3026,2.3979,0.0,0.0,1.6094,0.0,0.6931,1.9459,0.0,3.3322,1.3863,0.0,3.4657,1.0986,0.0,0.6931,2.4849,1.9459,0.6931,0.0,0.0
S1_C0675,1.0986,0.0,0.0,0.0,2.9957,0.0,2.0794,0.0,1.0986,1.3863,0.6931,0.6931,0.6931,1.7918,1.6094,0.0,0.0,1.3863,2.0794,2.0794,0.6931,1.7918,1.6094,0.6931,0.0,1.3863,0.6931,1.0986,0.0,0.6931
S1_C0676,0.0,4.6634,0.0,2.9444,2.4849,2.6391,0.0,1.9459,2.3026,1.7918,0.6931,1.0986,0.0,0.0,0.0,1.7918,0.6931,2.3979,2.1972,2.7726,0.0,1.3863,0.6931,1.0986,1.3863,1.3863,0.0,2.0794,2.1972,1.0986
S1_C0677,2.1972,4.1744,1.0986,0.6931,2.9957,1.7918,0.0,0.0,1.7918,1.3863,0.0,0.0,2.1972,1.0986,2.1972,0.6931,0.0,2.7726,2.1972,3.8918,1.3863,1.9459,1.9459,1.3863,1.3863,1.3863,1.6094,1.7918,2.3026,1.7918
S1_C0678,0.6931,1.0986,3.4657,0.0,0.6931,0.6931,4.9488,2.0794,1.0986,1.6094,1.3863,0.0,3.4657,1.9459,2.8904,0.0,0.0,0.0,1.0986,0.0,2.8332,2.0794,1.0986,1.6094,2.6391,1.6094,1.0986,0.6931,0.6931,1.9459
S1_C0679,1.3863,4.3175,4.1109,1.6094,2.4849,1.3863,0.6931,0.0,1.3863,0.0,0.0,1.3863,3.9703,1.0986,0.6931,2.7081,0.6931,0.6931,1.0986,1.7918,1.0986,1.3863,1.0986,1.7918,0.6931,0.6931,0.0,1.0986,1.3863,2.7081
S1_C0680,1.3863,5.3423,3.6109,1.7918,4.1744,4.0073,0.0,1.0986,1.7918,1.6094,0.0,1.7918,4.9698,2.0794,0.0,2.5649,0.0,2.4849,1.6094,3.6889,2.7081,1.6094,1.3863,1.3863,2.7726,1.0986,0.0,1.0986,3.4657,3.091
S1_C0681,1.0986,2.6391,2.3026,0.6931,3.4012,2.6391,0.6931,1.3863,1.7918,0.0,1.0986,1.0986,2.3026,0.6931,0.6931,3.4012,0.6931,0.0,1.0986,0.6931,1.3863,1.3863,1.9459,1.3863,0.6931,0.6931,1.7918,2.1972,1.0986,1.6094
S1_C0682,3.4965,0.6931,4.4427,3.6636,0.0,2.3979,4.5643,1.9459,0.6931,2.0794,4.1271,1.3863,2.5649,2.5649,5.2095,1.3863,3.1355,1.0986,0.0,0.0,3.3322,0.6931,0.6931,2.7081,3.1781,1.7918,1.7918,0.6931,0.0,1.7918
S1_C0683,1.0986,5.3566,3.4965,0.6931,2.4849,2.5649,0.6931,0.6931,1.7918,0.0,0.0,2.1972,5.2627,2.3979,2.0794,2.4849,0.0,1.3863,1.7918,1.6094,3.2189,1.0986,0.0,1.3863,2.7726,1.6094,1.3863,1.6094,2.8332,3.091
S1_C0684,0.6931,5.3519,3.5264,2.9957,3.2958,3.0445,0.6931,1.3863,1.6094,0.6931,0.0,1.6094,4.654,2.7081,0.6931,2.8904,0.6931,1.9459,1.7918,2.0794,1.3863,1.7918,0.6931,0.6931,2.3026,0.0,1.6094,1.6094,2.7081,1.9459
S1_C0685,0.0,5.3845,4.9416,3.7612,3.2958,3.1355,0.6931,0.6931,1.3863,0.0,0.0,2.0794,5.3327,1.6094,1.0986,3.3673,0.0,2.0794,1.0986,0.0,1.3863,2.0794,0.6931,1.3863,2.8332,1.0986,1.6094,0.6931,2.8904,2.8904
S1_C0686,1.0986,2.5649,0.0,0.0,3.434,0.0,0.6931,1.7918,1.3863,2.4849,0.6931,1.0986,0.0,1.6094,1.3863,1.7918,0.0,0.6931,2.3026,1.0986,3.1355,0.0,0.6931,0.0,1.0986,1.9459,1.0986,1.0986,0.6931,2.6391
S1_C0687,0.0,5.2679,4.7875,1.6094,2.6391,2.9444,0.6931,0.0,1.9459,0.0,0.0,2.0794,5.3519,1.9459,0.6931,2.7081,0.6931,1.0986,1.7918,1.3863,2.3026,1.7918,1.3863,2.0794,2.5649,0.0,1.0986,1.3863,2.9957,3.2189
S1_C0688,1.6094,0.0,0.0,0.0,2.4849,0.0,1.9459,0.6931,0.0,1.3863,2.1972,0.6931,0.6931,2.1972,0.0,0.0,1.0986,1.3863,2.3026,1.6094,1.0986,2.3979,1.3863,0.0,0.0,1.9459,1.3863,1.3863,0.0,0.0
S1_C0689,1.3863,1.3863,0.6931,2.0794,2.7081,2.1972,0.0,1.0986,1.3863,0.0,1.6094,1.3863,1.0986,1.0986,0.0,2.4849,1.0986,0.0,1.0986,0.6931,0.6931,0.6931,1.9459,1.0986,1.0986,1.0986,1.3863,1.9459,0.0,1.7918
S1_C0690,3.0445,0.0,4.3307,3.8286,0.0,3.2189,4.4998,1.6094,0.0,0.0,4.2767,1.0986,2.3026,2.6391,5.2204,1.0986,3.5553,2.1972,0.0,0.6931,2.7726,0.6931,0.0,3.4965,2.8904,1.0986,1.0986,0.0,1.3863,2.0794
S1_C0691,0.0,2.6391,0.0,0.0,3.6109,0.6931,1.9459,1.3863,1.6094,1.3863,0.0,1.0986,1.0986,0.6931,0.0,1.7918,0.0,0.0,2.3979,0.6931,2.8332,0.0,0.6931,0.6931,0.0,1.6094,1.9459,2.3979,0.6931,2.7081
S1_C0692,1.0986,4.6821,0.6931,1.3863,2.3026,2.8904,0.0,1.0986,1.0986,0.0,0.0,1.6094,2.4849,0.0,1.0986,2.1972,1.7918,3.1781,2.3979,4.2195,1.6094,1.3863,2.3026,0.6931,1.3863,0.6931,1.7918,2.0794,1.9459,0.0
S1_C0693,1.3863,4.2341,1.0986,0.0,3.0445,1.7918,0.0,1.3863,1.7918,0.6931,0.6931,1.6094,2.3979,0.6931,1.7918,0.6931,1.3863,2.6391,2.5649,4.3307,1.0986,1.3863,2.1972,0.6931,0.0,0.0,1.9459,2.0794,1.6094,1.0986
S1_C0694,1.3863,0.0,0.0,0.0,1.3863,0.0,2.5649,1.7918,0.0,2.0794,2.3026,0.0,0.0,1.7918,0.6931,0.0,1.0986,0.0,2.5649,1.0986,1.0986,2.8904,1.6094,1.0986,0.0,2.6391,1.7918,1.0986,0.6931,0.0
S1_C0695,0.6931,0.0,1.3863,4.1431,0.0,2.3026,3.912,2.0794,1.6094,2.1972,4.9488,0.6931,0.0,1.7918,4.4773,0.6931,4.9628,1.6094,0.6931,0.0,1.7918,0.0,0.0,2.6391,2.0794,1.3863,0.6931,1.3863,1.6094,1.0986
S1_C0696,0.0,0.0,0.0,2.6391,0.0,2.6391,1.9459,1.0986,1.6094,1.6094,4.0604,0.0,0.0,0.0,2.1972,1.0986,3.8286,1.0986,1.3863,0.0,0.0,0.0,1.9459,1.9459,0.0,1.0986,0.6931,2.6391,0.6931,0.0
S1_C0697,0.0,0.0,0.6931,2.7726,0.0,0.0,5.1475,1.0986,0.0,2.5649,3.5553,1.0986,0.6931,1.9459,3.1355,0.0,3.8067,1.0986,0.6931,0.0,0.0,1.7918,1.0986,2.3026,1.7918,1.6094,1.0986,0.6931,1.0986,0.0
S1_C0698,4.5539,1.7918,0.6931,1.6094,0.0,0.0,0.0,0.6931,1.3863,1.9459,1.0986,1.9459,0.0,1.0986,0.0,0.0,3.6109,1.0986,1.0986,4.1271,0.0,0.6931,1.0986,1.6094,0.6931,1.3863,0.6931,2.1972,2.1972,0.6931
S1_C0699,3.4657,0.0,0.0,1.3863,2.8332,0.0,0.0,0.6931,0.6931,3.091,3.5264,0.6931,0.0,1.3863,0.0,0.0,3.9703,0.0,3.6376,1.7918,0.6931,3.091,1.9459,0.0,0.0,2.6391,1.0986,1.3863,0.6931,0.6931
