# synthetic, for demo only -- 5 cell types x 110 cells x 160 genes, seed=572
cell_id,cell_type,G000,G001,G002,G003,G004,G005,G006,G007,G008,G009,G010,G011,G012,G013,G014,G015,G016,G017,G018,G019,G020,G021,G022,G023,G024,G025,G026,G027,G028,G029,G030,G031,G032,G033,G034,G035,G036,G037,G038,G039,G040,G041,G042,G043,G044,G045,G046,G047,G048,G049,G050,G051,G052,G053,G054,G055,G056,G057,G058,G059,G060,G061,G062,G063,G064,G065,G066,G067,G068,G069,G070,G071,G072,G073,G074,G075,G076,G077,G078,G079,G080,G081,G082,G083,G084,G085,G086,G087,G088,G089,G090,G091,G092,G093,G094,G095,G096,G097,G098,G099,G100,G101,G102,G103,G104,G105,G106,G107,G108,G109,G110,G111,G112,G113,G114,G115,G116,G117,G118,G119,G120,G121,G122,G123,G124,G125,G126,G127,G128,G129,G130,G131,G132,G133,G134,G135,G136,G137,G138,G139,G140,G141,G142,G143,G144,G145,G146,G147,G148,G149,G150,G151,G152,G153,G154,G155,G156,G157,G158,G159
C0456,DC,16,2,4,2,5,4,2,7,7,1,12,1,1,1,3,3,5,2,1,6,3,2,3,3,10,1,2,7,1,3,11,10,1,6,8,3,5,1,0,8,2,5,1,18,3,2,7,5,9,7,10,9,1,5,11,1,7,9,2,0,5,0,3,8,3,2,0,2,2,1,1,13,10,1,3,3,2,5,1,1,3,2,3,5,1,4,4,8,8,5,3,1,2,6,1,4,4,2,2,2,5,4,2,0,2,8,12,3,1,2,1,1,1,1,2,5,6,5,3,2,1,2,6,5,4,1,0,2,3,9,4,6,8,1,9,4,3,13,7,1,2,21,1,7,2,6,12,12,3,11,2,4,7,16,4,1,2,9,10,2
C0457,DC,11,2,5,0,2,6,2,4,9,4,8,1,2,7,3,2,2,3,2,4,8,1,1,5,2,8,6,10,3,0,12,9,3,5,7,1,7,6,3,6,1,2,3,8,5,3,5,10,6,9,5,3,3,3,6,2,5,11,4,1,6,1,4,6,1,1,0,1,5,0,3,10,10,2,3,4,2,6,3,2,3,5,7,4,3,2,9,13,2,6,5,4,0,4,3,5,1,3,2,8,9,6,5,3,1,9,8,4,1,0,2,3,3,2,9,3,8,4,2,5,2,1,6,2,7,1,1,1,3,11,6,8,16,4,16,6,7,13,8,0,4,18,4,3,12,1,24,20,2,8,6,7,1,13,4,0,13,9,8,9
C0458,DC,8,1,3,2,1,6,1,2,7,0,2,0,1,5,3,1,6,1,0,4,6,1,2,1,5,1,1,11,3,0,7,3,1,3,1,1,6,0,4,4,2,2,2,3,3,1,4,3,9,5,11,4,4,1,5,2,7,6,1,1,2,1,1,3,1,3,1,1,4,0,0,5,5,3,4,2,2,2,3,1,2,3,2,3,1,2,4,11,1,3,3,0,0,3,1,1,0,3,0,0,5,2,3,1,2,2,4,5,0,0,1,2,2,2,5,4,9,2,1,1,1,2,4,5,5,0,2,1,3,2,2,3,7,2,8,1,5,10,8,3,2,8,0,4,3,5,16,12,0,5,7,4,1,13,3,2,0,4,7,5
C0459,DC,5,3,4,1,3,5,0,4,9,2,6,0,3,6,4,2,7,3,1,2,3,1,0,5,3,2,0,7,1,2,9,6,2,2,6,0,7,1,4,7,3,5,1,7,3,1,3,3,2,8,11,2,1,1,2,3,3,8,3,0,5,1,3,9,1,0,2,2,3,1,1,8,16,1,4,2,2,3,0,0,1,7,1,5,1,1,12,6,3,3,2,4,0,3,1,4,5,2,1,1,5,2,6,2,1,1,9,1,2,1,1,1,2,3,3,6,5,1,1,2,0,0,4,1,1,1,0,2,4,3,3,6,6,0,9,4,6,6,6,0,3,7,3,3,7,2,5,8,2,6,4,0,2,6,0,0,4,6,8,5
C0460,DC,4,2,1,0,0,3,3,2,5,1,8,0,1,5,2,0,3,2,1,2,4,1,0,4,5,0,1,3,3,0,6,7,1,0,4,1,7,1,3,2,1,1,0,1,3,0,5,4,0,4,3,2,2,1,3,1,5,2,1,1,2,0,1,1,0,0,0,0,1,0,1,2,6,1,1,0,2,1,0,1,0,3,2,2,1,2,4,5,4,2,2,3,1,2,1,1,2,0,1,3,5,4,4,2,1,1,7,3,0,0,0,1,1,2,7,4,4,5,0,0,2,1,3,3,3,1,1,3,2,5,6,2,4,1,4,5,3,5,4,2,2,8,0,2,1,3,5,7,0,3,1,2,1,6,4,0,1,3,8,1
C0461,DC,4,3,3,2,2,5,4,3,5,1,5,0,2,3,0,5,1,2,0,3,2,1,0,4,3,2,0,7,2,2,5,1,2,3,11,1,4,3,3,4,0,5,0,7,2,0,1,4,5,1,10,4,2,0,8,2,1,7,2,0,4,1,4,5,1,0,2,3,2,0,2,6,10,7,2,3,0,3,2,1,1,0,3,2,0,2,2,4,0,2,1,2,0,4,0,0,4,0,0,2,5,0,1,1,1,2,5,4,0,1,0,1,0,3,2,4,2,1,1,2,0,2,0,3,2,1,2,0,3,6,4,3,5,3,10,5,1,8,6,1,1,9,2,3,2,4,11,8,3,7,1,5,9,7,4,0,3,1,5,3
C0462,DC,7,1,6,0,5,3,0,1,4,6,5,0,1,2,3,3,7,2,1,4,7,0,2,5,2,1,7,6,2,2,9,8,4,2,3,1,3,0,4,5,3,2,1,4,1,0,1,7,3,3,9,7,0,0,3,2,1,2,4,2,5,0,3,4,2,1,1,3,0,0,1,3,5,2,2,2,2,4,6,1,1,2,2,1,2,4,6,7,7,6,4,1,0,9,4,2,3,3,1,3,7,3,5,2,0,0,5,3,0,0,0,0,2,0,4,8,1,4,3,1,0,2,7,1,2,4,2,1,3,12,7,4,6,0,14,2,6,16,7,3,1,16,0,2,3,6,13,5,0,5,5,5,2,6,4,1,6,7,7,7
C0463,DC,4,0,4,0,2,1,2,2,5,2,3,0,0,5,2,1,2,2,0,0,4,2,3,4,2,1,1,2,2,1,3,2,2,1,3,0,5,1,2,5,0,1,0,0,0,1,1,3,2,0,4,3,2,2,6,1,3,5,0,1,2,0,1,2,0,0,0,2,2,0,0,4,2,2,4,2,2,0,3,0,0,2,1,3,0,0,1,3,2,1,4,1,1,1,1,1,3,0,1,0,10,0,3,0,2,6,3,2,1,0,1,1,1,2,1,2,4,5,0,0,1,1,2,1,3,0,1,0,4,3,0,2,5,1,15,1,4,5,6,1,2,5,0,2,0,3,4,6,1,5,0,2,1,6,1,1,3,3,6,7
C0464,DC,6,0,2,0,3,4,4,0,4,1,5,0,2,4,2,0,2,0,0,2,1,3,0,5,2,0,2,6,2,2,9,4,1,1,5,0,6,3,4,4,1,3,0,6,4,0,3,2,4,6,6,2,0,1,3,2,1,4,1,1,2,0,3,4,0,0,0,4,6,0,0,2,9,2,3,1,0,1,0,1,1,2,3,2,2,1,6,6,6,2,3,3,1,4,2,2,0,2,0,2,4,2,0,1,1,3,6,0,1,0,0,2,0,1,6,4,4,4,1,3,1,1,11,0,2,2,1,1,2,2,8,2,11,2,7,2,2,14,5,0,3,11,2,1,3,2,12,6,3,5,1,6,8,5,1,1,2,3,9,2
C0465,DC,20,4,9,3,8,8,7,7,17,8,10,1,7,10,4,4,3,3,0,9,13,1,2,14,6,2,4,12,3,1,20,12,4,9,13,1,12,4,10,12,2,5,4,9,10,3,12,12,7,11,19,6,0,7,11,1,5,14,5,1,10,0,8,13,2,5,0,5,6,1,4,4,23,4,4,5,7,6,7,1,2,11,6,5,3,4,11,17,10,5,10,2,1,5,5,6,5,3,2,3,11,6,11,1,1,9,11,3,3,0,0,4,4,5,3,13,14,6,4,2,2,0,14,1,12,5,8,2,4,11,10,9,13,5,14,3,5,24,5,3,9,17,1,6,11,8,27,13,4,15,10,9,2,14,6,2,4,10,11,15
C0466,DC,1,1,0,0,1,3,0,1,3,1,2,0,0,0,2,1,0,0,0,0,2,1,1,1,1,1,0,6,1,0,3,2,0,1,2,0,1,1,1,1,0,2,1,1,3,1,2,2,2,0,2,1,1,2,3,1,1,2,2,0,1,0,1,4,0,1,0,3,3,0,0,2,3,0,0,2,0,1,4,1,0,2,0,0,0,1,3,2,2,0,0,2,0,1,1,1,1,0,0,2,3,1,3,0,1,1,2,1,0,0,0,2,1,0,3,1,4,3,2,0,0,0,0,1,2,1,0,0,3,0,2,3,2,0,5,1,4,7,4,0,1,6,2,3,0,4,6,3,0,1,2,1,0,3,3,1,2,0,4,2
C0467,DC,13,1,8,2,6,5,3,6,9,4,2,0,5,2,1,0,4,0,1,3,12,0,2,3,7,3,2,12,1,0,10,13,5,5,4,0,11,3,9,5,1,1,2,4,4,1,7,2,5,9,15,1,3,3,8,4,4,4,1,1,5,1,3,7,1,3,1,4,3,2,3,8,14,2,2,1,4,4,2,2,3,3,1,5,3,1,5,10,7,6,1,1,0,1,4,2,4,2,4,2,2,2,4,1,3,4,4,1,2,4,0,2,3,6,3,6,12,6,0,1,0,0,8,4,2,3,3,4,3,8,10,3,10,1,17,1,6,18,6,0,2,21,0,4,5,12,16,13,6,5,3,10,2,14,7,1,2,6,9,6
C0468,DC,6,2,2,1,5,5,6,2,7,6,5,1,3,4,5,1,1,3,0,5,2,0,1,4,9,2,2,11,5,2,12,8,2,4,7,2,3,4,5,9,4,2,0,7,4,3,6,4,8,4,14,1,4,4,11,3,4,7,5,1,8,2,5,8,4,2,1,3,2,1,0,5,9,6,4,4,4,0,4,2,3,6,6,5,1,8,7,9,7,5,3,4,0,7,2,1,4,4,3,5,12,4,4,5,1,6,6,4,1,1,1,2,4,2,6,3,7,4,4,2,2,0,8,1,0,2,7,4,3,7,8,4,6,3,16,3,2,17,7,0,4,25,3,5,8,8,19,13,5,7,5,6,4,11,6,0,4,8,10,5
C0469,DC,4,0,6,1,2,3,0,0,8,3,5,1,3,3,5,1,2,0,0,2,6,1,0,1,2,1,3,5,1,1,9,4,1,2,3,1,5,2,4,3,0,2,0,4,2,0,4,1,4,0,5,4,1,1,2,2,0,2,2,0,2,0,1,2,0,1,0,0,0,0,0,7,4,4,1,4,2,0,4,1,2,2,3,1,0,2,4,5,4,1,4,1,0,2,0,3,3,2,1,1,2,1,1,0,0,0,4,3,1,0,1,0,2,2,4,1,3,1,3,3,0,0,1,2,2,4,1,2,1,6,2,4,7,1,7,0,3,5,6,3,0,7,0,2,1,4,11,8,2,4,2,3,1,7,2,0,2,5,5,4
C0470,DC,2,0,2,0,0,2,2,1,1,1,4,0,1,0,1,0,4,0,1,5,2,1,0,0,2,0,0,4,1,0,1,1,1,2,0,0,2,1,1,4,2,1,0,3,0,0,0,3,1,1,0,1,0,1,1,0,2,3,1,1,2,0,2,1,0,2,0,0,0,0,0,1,4,0,0,1,4,0,3,0,1,1,2,1,0,0,3,2,0,2,1,1,2,1,2,0,4,1,1,1,2,2,0,0,2,3,0,4,0,0,0,1,1,0,1,2,1,4,1,2,0,0,2,1,0,0,1,1,0,7,4,4,3,0,3,0,2,7,3,1,1,5,1,2,0,3,11,4,0,4,0,2,1,3,1,0,2,3,3,0
C0471,DC,11,6,10,2,3,9,2,3,7,3,1,0,4,2,4,1,4,1,0,5,5,2,0,5,6,1,4,10,5,0,7,9,2,2,7,2,4,3,3,9,2,3,0,7,5,3,3,3,5,8,12,7,2,3,8,1,5,6,3,2,7,0,3,8,2,1,3,1,2,2,1,8,7,2,2,3,2,3,4,1,1,5,6,4,3,2,8,12,2,3,3,2,0,2,2,1,1,1,0,4,9,1,3,1,0,4,5,2,2,0,0,1,1,1,7,5,7,3,3,0,0,0,3,3,3,6,2,4,6,7,4,3,10,0,9,7,4,17,4,3,1,18,1,2,5,5,13,6,0,7,5,6,3,5,3,0,6,9,6,3
C0472,DC,3,0,0,0,1,0,0,2,3,1,4,1,0,1,1,1,0,2,0,1,1,2,1,2,3,1,1,1,0,0,2,2,2,0,2,0,0,1,0,2,0,1,0,2,2,0,3,2,0,4,2,2,2,0,2,0,1,0,1,1,1,0,1,3,0,0,1,2,2,0,2,3,3,0,0,0,0,2,2,0,0,1,0,0,0,2,3,1,0,2,1,0,0,1,2,0,3,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,2,0,1,0,0,1,1,4,1,1,1,2,2,2,3,4,0,4,5,0,1,2,4,5,2,1,2,1,1,0,1,0,1,0,1,5,0
C0473,DC,28,6,12,3,7,18,6,12,29,11,24,3,5,14,9,7,10,7,3,10,18,4,8,9,16,1,10,24,9,3,35,20,6,4,15,5,13,9,9,23,3,14,2,14,8,6,15,13,17,12,35,11,5,7,9,9,10,21,10,3,12,3,11,9,5,6,4,6,4,1,6,16,33,7,8,13,8,11,13,3,8,22,11,6,7,5,16,22,10,7,13,5,1,11,6,11,5,13,6,6,24,7,13,2,7,7,19,8,1,2,1,6,14,5,15,23,19,15,4,15,2,1,21,7,8,13,10,5,9,26,17,13,28,6,26,9,7,28,31,3,7,41,6,7,16,21,49,47,7,19,14,21,10,26,11,4,13,28,19,12
C0474,DC,3,2,4,1,0,3,3,3,5,4,5,1,0,5,1,2,5,2,0,2,3,3,1,0,4,1,0,5,0,3,10,4,1,2,5,1,7,0,4,4,1,2,2,4,6,0,6,0,3,1,4,2,1,1,3,1,1,3,1,1,5,0,5,5,0,0,0,2,2,0,1,7,3,2,4,1,0,0,2,0,2,4,1,1,0,1,6,2,2,1,2,1,0,2,2,1,0,1,0,2,6,5,1,1,2,7,2,1,3,0,0,0,2,1,1,0,8,4,1,2,0,1,6,2,3,1,3,0,2,3,5,3,7,2,5,4,1,12,1,1,1,5,1,3,2,5,4,8,1,4,5,4,1,5,0,1,1,5,6,2
C0475,DC,16,3,11,1,8,14,6,7,9,3,11,5,3,10,10,3,6,4,4,7,7,5,1,5,9,0,3,16,2,8,27,11,1,7,12,4,13,2,9,9,3,3,0,9,4,1,7,4,10,11,15,6,3,4,14,2,3,8,9,2,6,0,8,9,3,1,2,5,9,0,4,9,14,3,2,2,4,6,5,1,3,18,3,2,1,5,13,9,4,8,8,2,1,4,6,7,4,6,4,2,14,5,11,1,1,7,9,6,1,0,0,0,4,3,10,11,20,8,4,3,2,0,8,5,4,6,5,3,7,13,9,16,8,0,20,3,6,18,14,3,5,29,3,8,7,7,29,27,4,8,5,6,5,14,6,4,5,17,18,10
C0476,DC,4,1,1,0,1,0,2,2,2,1,3,0,2,1,1,0,0,1,0,1,1,0,0,2,2,1,1,4,1,0,4,3,1,2,2,0,1,1,1,2,0,1,2,5,0,2,2,0,0,1,4,2,0,2,1,0,2,6,1,0,4,0,0,4,0,1,0,1,0,0,1,2,5,1,1,0,0,1,3,0,0,3,1,0,1,1,0,3,1,1,2,0,0,2,2,2,3,0,2,0,2,2,2,1,1,3,1,1,1,0,0,0,3,3,1,0,1,0,2,2,1,0,0,1,1,2,0,2,2,2,4,1,3,1,1,1,3,3,1,0,1,3,1,2,2,2,7,5,1,1,1,2,0,4,1,0,1,0,3,3
C0477,DC,2,1,1,0,1,3,0,0,3,1,1,0,0,3,3,0,0,0,0,3,1,1,0,0,0,0,0,4,1,0,1,1,0,1,3,0,0,0,0,0,0,2,0,1,1,1,2,2,2,5,2,0,0,0,1,1,0,1,0,0,0,0,2,3,0,0,0,0,0,0,1,1,1,0,2,1,1,2,1,0,0,1,1,0,0,2,0,0,1,0,0,1,0,0,1,1,2,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,1,0,0,1,1,0,2,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,7,0,0,3,1,1,0,2,0,2,1,1,4,2,2,1,2,1,1,3,2,0,0,3,0,2
C0478,DC,9,6,6,0,2,6,4,5,9,1,6,0,3,3,4,3,1,1,2,5,6,2,1,5,6,3,2,11,1,2,6,13,4,2,2,1,8,0,1,9,0,10,1,3,4,0,6,6,7,4,14,9,2,2,12,4,7,4,1,1,7,1,8,13,1,4,1,3,6,0,5,5,3,1,1,2,4,4,3,0,2,6,1,1,2,1,3,10,1,4,5,0,0,2,2,2,6,3,3,3,8,3,2,2,1,6,6,1,2,0,0,3,3,0,2,10,8,6,5,2,2,1,9,3,3,4,1,5,1,9,6,6,17,3,8,3,9,16,8,2,4,14,3,5,7,13,20,17,3,4,7,9,5,8,4,2,6,2,6,6
C0479,DC,4,2,3,2,4,1,2,2,3,1,7,0,1,3,3,1,2,1,0,1,4,0,0,4,3,1,0,5,1,0,8,6,3,1,3,2,5,1,1,1,1,1,0,5,2,1,3,4,4,5,7,4,0,3,3,0,0,7,1,1,4,0,5,3,1,2,0,2,0,0,0,2,4,2,0,1,2,0,0,1,1,2,1,0,0,1,5,3,3,0,2,1,0,5,2,1,5,2,2,1,5,1,2,2,1,6,3,2,2,1,0,1,0,1,2,5,4,2,0,0,2,3,4,0,1,4,0,3,2,1,4,3,4,1,14,3,1,4,3,0,2,3,2,0,1,0,6,6,2,4,2,1,2,3,1,1,3,4,5,5
C0480,DC,8,0,5,1,1,4,1,5,10,1,7,0,1,1,5,2,6,1,2,1,1,0,2,0,2,2,6,12,1,0,12,3,3,1,9,4,11,1,2,9,3,6,1,10,2,3,3,4,6,5,14,5,1,1,11,0,6,6,2,3,5,0,7,6,1,1,4,1,3,0,1,1,12,2,1,0,3,1,7,3,1,5,5,1,0,4,11,8,6,5,4,0,0,10,4,3,6,1,0,4,10,2,3,0,0,1,2,5,2,0,0,2,3,5,2,4,4,3,0,4,1,0,4,1,1,4,3,2,3,6,5,4,10,3,4,5,2,12,12,1,2,12,2,4,8,5,12,9,0,3,8,3,5,16,3,1,4,6,5,4
C0481,DC,4,3,3,4,4,4,2,5,5,3,4,0,2,4,2,1,5,1,0,4,7,3,3,2,5,1,1,11,1,4,10,9,1,3,10,0,2,0,4,6,3,3,0,8,2,2,3,4,5,4,11,4,1,4,7,2,4,8,2,2,1,0,4,7,0,0,2,2,4,2,0,6,11,1,0,0,1,5,6,0,3,5,7,2,0,4,3,4,4,5,5,1,0,6,2,1,5,0,2,2,12,2,2,0,3,8,4,2,1,1,0,1,4,1,1,1,11,5,0,1,1,0,5,1,3,2,1,1,0,2,11,6,8,0,14,3,5,13,4,2,0,16,3,2,4,2,10,13,2,7,6,4,3,8,0,0,4,4,5,6
C0482,DC,4,2,0,0,0,4,1,4,5,5,3,1,1,4,1,3,0,1,0,3,7,1,1,2,2,0,1,2,1,0,5,2,1,1,1,3,6,1,3,2,1,1,1,2,3,1,0,1,3,5,4,2,1,0,2,0,2,6,6,0,1,0,2,3,1,0,0,0,1,1,0,4,7,1,2,0,4,1,2,1,3,1,3,0,3,3,2,7,3,4,3,1,0,4,1,0,2,1,1,0,2,1,3,1,1,2,5,1,1,0,0,0,2,2,2,3,7,5,2,2,1,0,3,1,2,1,2,3,1,4,2,4,2,0,6,1,0,10,9,1,0,5,0,3,4,6,5,7,2,2,4,6,1,3,2,1,3,5,3,1
C0483,DC,7,0,4,1,3,6,5,2,6,3,11,0,1,6,5,5,6,1,3,5,6,1,2,4,6,2,2,7,0,1,5,7,1,4,4,3,4,3,5,3,2,0,0,9,2,5,2,4,7,2,12,2,3,3,7,0,2,5,1,0,2,0,2,4,0,2,0,2,4,1,2,7,4,1,1,0,5,3,3,1,0,6,2,3,1,3,3,5,5,4,2,0,0,3,4,0,7,0,1,0,6,1,4,1,1,2,3,2,0,0,0,1,3,3,2,2,5,4,0,1,1,2,5,3,4,4,3,1,1,5,1,4,6,2,12,0,2,11,9,3,2,8,3,2,4,6,13,10,2,4,2,3,3,3,2,0,3,5,5,2
C0484,DC,4,1,2,0,2,1,2,1,3,5,1,0,0,1,3,1,1,1,1,3,3,1,1,0,1,0,0,7,2,1,4,7,0,3,1,0,3,1,1,3,1,1,0,2,1,0,2,1,3,1,5,3,0,0,2,0,1,3,0,0,2,0,1,2,0,2,0,1,1,0,1,0,5,4,1,2,0,2,1,0,0,3,0,3,0,0,3,3,1,0,2,0,0,1,2,0,1,0,1,1,1,1,1,0,1,2,0,0,0,0,0,2,0,1,3,1,3,1,0,0,0,1,4,1,0,1,1,0,1,2,2,2,4,1,9,0,3,6,2,2,0,6,0,2,0,4,5,3,0,2,1,0,1,3,1,0,1,1,2,3
C0485,DC,0,1,2,0,2,1,0,1,0,2,1,0,1,0,1,1,0,0,0,0,4,1,0,0,2,0,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2,1,2,2,0,0,1,3,1,2,0,1,0,0,1,0,0,0,1,1,1,0,0,1,5,3,0,0,0,0,0,0,1,5,1,0,1,1,3,4,2,2,0,0,1,1,1,0,0,0,1,0,2,1,1,0,0,1,1,1,0,0,0,0,0,1,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,3,0,1,5,2,0,0,5,0,0,1,1,3,2,0,3,1,3,0,3,1,0,1,1,1,2
C0486,DC,13,3,9,1,8,8,6,4,19,7,9,1,3,7,6,2,9,4,2,8,6,2,6,7,9,1,4,14,4,5,18,9,5,9,9,3,10,7,7,10,0,6,1,5,4,1,4,5,6,13,21,4,2,4,9,1,7,12,4,1,9,0,5,15,3,2,1,5,3,2,1,11,26,8,8,4,6,7,5,1,0,9,6,3,2,4,6,10,5,3,7,3,1,11,6,1,4,2,4,4,12,5,2,2,6,5,6,6,0,0,2,3,6,5,10,9,12,11,4,5,1,2,6,4,5,6,10,2,5,8,4,10,9,2,17,6,7,21,9,1,8,27,2,0,10,17,20,24,7,13,6,9,3,15,5,0,6,15,8,12
C0487,DC,12,2,7,1,3,5,4,5,8,2,6,1,0,1,2,4,5,3,0,1,7,0,1,7,6,1,4,7,1,0,8,5,4,3,7,1,6,1,2,10,0,1,0,5,3,0,3,1,1,4,7,4,3,3,5,2,2,7,2,0,5,1,3,8,0,1,0,3,2,0,2,4,6,3,2,2,4,7,6,0,5,5,8,3,0,4,10,10,5,2,6,3,0,2,1,1,5,2,0,1,3,3,5,0,2,1,9,3,1,2,1,0,1,4,2,4,3,3,0,3,0,2,1,2,1,3,2,2,3,7,1,5,5,3,11,2,0,14,4,4,4,16,3,4,5,8,15,13,3,3,7,4,2,5,5,2,4,4,6,3
C0488,DC,4,2,5,1,2,5,0,4,8,4,4,1,2,5,3,2,5,3,0,1,10,3,0,4,1,3,1,7,0,1,9,3,3,1,6,2,4,2,5,5,0,4,1,9,0,0,1,4,1,3,8,5,0,0,5,1,1,5,4,2,3,0,5,6,1,0,0,0,0,0,3,7,5,1,0,1,3,5,1,1,4,8,1,4,3,3,4,5,3,6,4,1,0,4,6,3,2,4,0,1,5,1,6,1,2,3,5,1,0,0,0,2,2,1,1,6,9,5,2,2,0,0,4,2,6,2,2,1,0,1,3,2,9,2,13,1,2,13,4,3,2,13,3,1,2,6,12,16,0,3,2,6,1,12,2,0,2,6,8,1
C0489,DC,2,1,1,0,2,4,1,0,5,3,6,1,1,4,1,1,1,0,0,2,4,1,0,3,3,1,1,3,1,1,1,3,1,0,6,0,0,2,0,2,0,2,1,3,0,0,2,1,1,3,4,1,2,1,6,1,1,5,2,0,2,2,3,4,0,0,0,3,0,0,1,7,6,3,0,1,2,1,1,2,0,7,0,1,1,2,5,3,2,2,0,0,0,1,3,3,2,0,1,0,4,1,2,2,0,2,4,0,0,0,0,1,0,3,3,3,5,2,1,0,1,0,3,2,2,0,1,2,2,3,5,3,3,1,2,3,2,5,2,1,3,10,1,0,3,4,3,6,1,1,3,0,1,3,1,1,3,4,5,3
C0490,DC,2,1,1,0,2,1,2,0,2,1,4,0,0,1,2,0,3,1,0,4,3,2,1,2,1,1,1,6,0,0,2,1,2,4,1,2,2,0,0,1,1,1,0,4,1,1,1,1,0,3,2,1,1,2,1,1,1,4,3,0,0,0,0,3,0,1,0,2,1,0,0,1,3,1,0,0,0,0,0,1,0,2,2,0,1,4,5,2,1,0,1,0,0,1,2,1,0,0,0,0,0,2,1,0,1,1,5,0,0,0,0,0,1,0,0,2,3,0,0,1,0,0,6,5,0,0,2,2,1,4,2,2,2,0,3,2,0,7,0,0,1,4,0,2,1,0,2,6,0,2,3,1,1,2,2,0,3,5,1,4
C0491,DC,3,0,3,0,0,2,2,4,4,0,0,0,0,1,2,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,2,0,0,1,2,0,0,0,1,1,0,1,1,1,0,0,1,1,1,3,4,0,0,0,3,3,0,2,0,1,3,0,0,1,0,0,0,0,0,0,0,2,3,0,1,0,1,1,0,0,0,4,1,0,0,1,1,0,1,0,2,1,0,3,0,1,2,0,1,1,1,0,0,0,1,2,2,2,0,0,0,0,0,1,0,1,1,1,1,1,0,1,4,1,0,0,0,1,0,2,3,2,1,0,2,0,1,5,0,0,0,7,0,1,3,1,6,2,1,2,0,2,0,3,0,0,0,3,1,1
C0492,DC,19,5,13,2,8,16,12,13,16,4,19,1,5,7,17,10,13,4,3,9,18,5,4,8,20,5,13,30,5,2,28,18,9,9,19,3,23,4,12,11,4,18,1,12,6,4,11,16,12,20,31,9,5,5,10,3,14,17,9,1,11,2,10,16,3,6,1,9,9,1,5,12,20,5,14,8,4,8,8,6,6,16,11,7,3,11,24,22,10,10,9,4,1,11,8,5,9,3,3,5,15,9,8,1,5,7,20,5,2,0,2,3,4,6,8,17,15,7,5,3,1,2,16,6,7,9,9,3,6,20,16,14,18,3,23,14,5,29,21,2,5,41,3,14,16,13,32,26,7,16,20,18,5,24,8,1,11,12,16,16
C0493,DC,9,3,7,3,3,10,2,2,9,4,11,0,1,6,3,1,6,1,2,3,8,0,1,5,7,3,3,8,1,0,16,8,3,4,11,1,6,4,3,8,2,1,3,6,6,1,9,2,8,8,9,4,3,1,9,5,7,10,1,0,5,1,3,10,2,4,0,2,3,1,4,6,9,2,3,7,0,7,7,1,5,9,7,9,4,4,11,7,1,1,6,1,0,4,4,3,3,4,0,2,6,5,1,2,3,7,4,2,1,0,0,2,1,0,8,6,10,5,3,2,2,0,9,3,1,3,1,1,8,10,9,13,19,1,6,1,6,13,9,1,3,16,0,2,10,8,26,18,6,9,10,4,6,15,4,2,3,5,8,3
C0494,DC,4,0,3,1,3,7,2,2,3,0,6,0,1,4,3,1,1,1,1,1,7,2,0,5,2,0,1,4,1,0,11,2,2,2,2,2,3,1,1,4,1,1,0,1,2,1,3,0,2,4,8,0,2,0,3,0,0,12,5,0,4,0,2,5,0,0,1,1,2,1,1,6,8,3,1,2,3,1,3,0,2,10,6,0,1,2,6,3,3,1,3,2,0,1,1,3,1,1,0,0,3,2,3,1,3,1,5,0,1,0,0,1,1,2,3,6,2,0,0,3,1,1,4,2,2,1,3,4,0,2,3,3,2,0,6,5,2,11,7,1,4,6,0,1,3,7,7,6,0,6,4,3,0,3,3,2,4,6,4,4
C0495,DC,2,1,0,1,1,1,0,0,2,3,4,0,0,0,1,0,0,0,0,2,4,0,0,3,1,0,0,3,0,0,3,4,0,2,7,2,1,1,1,1,0,2,0,2,1,1,4,0,3,5,2,0,1,0,2,1,1,5,0,1,1,0,0,2,0,0,1,0,1,1,0,0,2,2,1,1,1,3,0,0,2,2,0,0,0,2,2,3,2,2,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,3,0,2,0,0,2,2,0,2,1,2,3,1,1,1,0,2,1,0,0,0,0,0,1,2,1,3,0,5,1,1,3,4,1,0,0,2,0,0,4,5,2,1,1,2,3,0,0,0,0,3,2,1,1
C0496,DC,8,4,8,1,3,7,9,7,12,1,9,1,2,3,6,3,6,2,3,10,14,1,0,6,6,2,2,11,1,0,18,11,4,5,10,1,6,2,9,3,1,4,3,10,8,2,8,5,10,6,17,6,1,4,9,1,11,7,2,0,8,0,6,11,1,2,0,4,3,0,1,3,11,4,10,3,0,6,6,0,2,9,5,7,0,2,8,10,6,1,10,2,0,5,5,4,3,2,0,3,10,3,6,4,1,3,10,7,2,1,1,2,5,1,3,7,5,8,2,4,4,0,6,5,1,2,2,2,4,13,9,5,12,1,11,4,6,16,13,4,2,12,1,3,7,3,22,8,4,16,7,5,4,12,1,1,6,9,7,6
